price,floor_area,latitude,longitude,bedroom,bathroom,type_house,code,inferred_price,difference,dif_per
450000.0,175,52.008302,-7.692608,4,3,house,P36,442296.12,-7703.875,-0.005967636915611595
184500.0,100,52.834376,-6.918439,3,2,house,R93,201080.12,16580.125,0.026144951612295998
125000.0,70,52.993247,-6.990298,2,1,house,R14,146519.92,21519.921875,0.033934443565550025
160000.0,82,53.9868462,-6.3895278,3,2,house,A91,180455.6,20455.59375,0.03225612043302053
180000.0,110,54.120435,-6.7417175,3,2,house,A75,194199.4,14199.40625,0.02239083175365586
259500.0,92,52.81626,-8.441245,3,3,house,V94,236506.75,-22993.25,-0.01781121416298763
365000.0,101,53.514851,-6.409211,3,3,house,A84,292863.12,-72136.875,-0.055879239762698533
195000.0,40,51.705622,-8.523701,2,1,apartment,P17,226209.73,31209.734375,0.04921416425189714
375000.0,127,52.342224,-6.943523,3,2,house,Y34,267175.1,-107824.90625,-0.0835241863295886
360000.0,51,53.335111,-6.271913,1,1,house,D08,328661.3,-31338.6875,-0.02427582332421225
525000.0,198,53.343896,-6.825533,4,4,,,514851.3,-10148.6875,-0.007861457016112794
325000.0,157,52.449515,-8.843163,4,2,house,,256440.1,-68559.90625,-0.05310841978463697
220000.0,120,52.362776,-8.685408,3,3,house,P56,224743.05,4743.046875,0.0074792398152442605
130000.0,52,53.528299,-7.359444,2,1,apartment,N91,124176.695,-5823.3046875,-0.0045108945853845036
295000.0,117,52.676894,-8.612572,3,2,house,V94,253041.53,-41958.46875,-0.03250220272720358
425000.0,147,51.895533,-8.507028,3,3,house,T12,416088.62,-8911.375,-0.006903000167949023
1100000.0,196,53.331108,-6.224675,3,3,house,D04,1165034.1,65034.125,0.10255134091407692
530000.0,217,51.983648,-8.517948,5,4,house,T34,525035.4,-4964.625,-0.0038457372974208715
250000.0,68,51.897007,-8.411953,3,1,house,T12,280758.84,30758.84375,0.048503161556015
69000.0,96,53.900932,-8.573887,3,2,house,F45,104800.445,35800.4453125,0.05645318780129592
325000.0,219,53.861505,-6.359067,5,2,house,A92,373097.72,48097.71875,0.07584457471705261
545000.0,102,53.288098,-6.322085,3,1,house,D16,495296.56,-49703.4375,-0.0385016720102278
425000.0,121,51.908382,-8.445672,3,2,house,T23,306504.97,-118495.03125,-0.09178956340855084
865000.0,144,53.320278,-6.208646,3,1,house,D04,905949.75,40949.75,0.06457304949664842
165000.0,76,53.690319,-6.419397,3,1,house,,154329.05,-10670.953125,-0.008266018567735187
525000.0,160,52.932646,-8.411915,4,4,house,,377649.5,-147350.5,-0.11414181607747093
375000.0,119,53.651289,-6.540876,4,2,house,C15,335188.56,-39811.4375,-0.03083905230660723
395000.0,214,51.940454,-8.789967,4,3,house,P12,437858.38,42858.375,0.06758273176810407
295000.0,91,53.26805,-6.243741,2,2,apartment,D18,398242.0,103242.0,0.16280076865262857
145000.0,140,55.316816,-7.298755,3,1,house,,97691.09,-47308.90625,-0.036646801171450485
400000.0,116,53.321497,-6.31694,3,2,house,D12,468055.78,68055.78125,0.10731614554885752
435000.0,84,53.575954,-6.103547,2,2,apartment,K34,403083.66,-31916.34375,-0.024723292002252036
375000.0,130,53.275801,-8.963994,3,3,house,H91,419250.1,44250.09375,0.06977731229006486
285000.0,146,53.517484,-7.377974,4,3,house,N91,264229.06,-20770.9375,-0.016089748781861233
250000.0,149,52.952664,-8.648186,4,2,house,,261899.89,11899.890625,0.018764759890666675
229000.0,68,53.799005,-9.545595,2,2,,F28,239752.14,10752.140625,0.01695489004873166
595000.0,124,53.277765,-6.313996,4,3,house,D16,598711.9,3711.875,0.005853200278399059
285000.0,160,52.042786,-9.969897,3,2,,V93,273935.94,-11064.0625,-0.008570532077900267
775000.0,182,53.443487,-6.132469,5,3,house,D13,712001.2,-62998.8125,-0.048800641120824675
325000.0,149,52.608072,-7.744556,4,2,house,E41,293895.88,-31104.125,-0.024094124655163474
130000.0,41,51.905794,-8.472923,1,1,house,T23,161128.7,31128.703125,0.04908638728336802
295000.0,45,53.297891,-6.195334,1,1,apartment,A94,431962.75,136962.75,0.2159745159603437
415000.0,174,53.290449,-6.819179,4,3,house,W91,475202.8,60202.8125,0.09493291635235733
215000.0,128,51.675655,-8.797765,3,1,house,P85,272111.6,57111.59375,0.09005841964972258
405000.0,135,53.284611,-6.754676,4,3,house,W91,385058.25,-19941.75,-0.015447436966707992
375000.0,56,53.311628,-6.263064,2,1,apartment,D06,378417.03,3417.03125,0.005388265570311039
450000.0,230,51.879624,-9.582822,5,1,house,V93,508047.38,58047.375,0.09153403913395107
380000.0,316,52.534447,-7.367985,5,3,house,R95,453518.4,73518.40625,0.11593007736789497
175000.0,123,54.302285,-8.168678,3,2,house,,219016.19,44016.1875,0.06940846901608087
995000.0,122,53.333151,-6.220528,3,1,house,D04,993164.06,-1835.9375,-0.0014221685060772226
495000.0,88,53.387936,-6.136647,3,1,house,D13,494432.62,-567.375,-0.0004395045344057541
595000.0,112,53.381745,-6.069479,3,1,house,D13,663382.56,68382.5625,0.10783144202394776
549000.0,215,52.281083,-7.050747,4,3,house,X91,507607.97,-41392.03125,-0.03206342440650306
750000.0,181,53.274709,-6.161647,6,4,house,A94,874710.5,124710.5,0.19665412583109235
1100000.0,186,53.316411,-6.275329,4,4,house,D06,1128978.5,28978.5,0.045695764072763
295000.0,92,51.881671,-8.466472,3,2,house,T12,283888.44,-11111.5625,-0.008607326905631967
245000.0,47,53.361316,-6.302782,1,1,apartment,D07,231692.88,-13307.125,-0.01030807098903577
595000.0,107,53.295024,-6.137574,3,1,house,A96,665079.6,70079.625,0.11050751454725757
450000.0,168,52.770472,-6.329385,4,2,house,,389344.3,-60655.6875,-0.04698559100021753
360000.0,204,53.995467,-6.41449,4,2,house,A91,360604.2,604.1875,0.0009527342497269524
199000.0,111,54.237402,-8.296745,3,1,house,,144065.45,-54934.546875,-0.042553835553360564
215000.0,121,53.709797,-6.339607,3,2,,A92,318048.7,103048.6875,0.16249593705705545
245000.0,47,53.361316,-6.302782,1,1,apartment,D07,231692.88,-13307.125,-0.01030807098903577
205000.0,70,51.893851,-8.172577,2,2,house,P25,197509.2,-7490.796875,-0.005802580643974361
275000.0,62,53.319126,-6.302005,2,1,house,D12,315619.62,40619.625,0.0640524803120971
395000.0,282,54.08751,-7.313065,5,7,house,H12,420051.9,25051.90625,0.0395039770027081
325000.0,69,53.361578,-6.301781,2,2,apartment,D07,318447.44,-6552.5625,-0.005075798071341007
89500.0,70,53.651915,-7.885428,2,1,house,,105181.53,15681.53125,0.024727972541700234
219000.0,68,53.387446,-6.300091,2,2,apartment,D11,255381.56,36381.5625,0.05736954281962425
625000.0,418,52.595716,-6.342235,8,4,house,,636888.06,11888.0625,0.018746108296918786
334950.0,97,53.344498,-6.416316,3,3,house,K78,340020.38,5070.375,0.007995398649358514
375000.0,106,53.348411,-6.431693,3,3,house,K78,374827.34,-172.65625,-0.00013374435738002817
190000.0,98,52.831544,-6.921873,3,1,house,R93,187551.39,-2448.609375,-0.0018967612660073842
180000.0,110,52.991012,-6.981569,3,2,apartment,R14,213408.61,33408.609375,0.052681537415639114
650000.0,204,52.161458,-10.350459,4,3,house,V92,510529.06,-139470.9375,-0.10803808671349906
595000.0,143,53.282649,-6.148963,4,2,house,A96,728095.7,133095.6875,0.20987660282975967
750000.0,120,53.313688,-6.274638,3,4,house,D06,779088.44,29088.4375,0.04586912287541839
499950.0,109,53.301405,-6.326628,3,1,house,D12,503375.7,3425.6875,0.005401915481719664
420000.0,164,51.98454,-8.346,4,3,,T56,414472.47,-5527.53125,-0.0042817802131650245
240000.0,180,55.1946691,-7.6523829,3,3,house,,287307.84,47307.84375,0.07459903262043016
250000.0,120,53.455609,-6.926898,4,3,house,W91,268467.44,18467.4375,0.02912102652064448
185000.0,46,51.894995,-8.465827,1,1,apartment,T12,207358.81,22358.8125,0.03525727766955309
410000.0,118,51.884018,-8.615625,4,4,house,P31,393000.8,-16999.1875,-0.013168045802976189
385000.0,84,51.88574,-8.484612,3,1,,T12,312422.25,-72577.75,-0.05622075386114513
650000.0,165,53.261524,-9.077215,4,2,house,H91,542325.25,-107674.75,-0.08340787110113412
290000.0,138,53.511444,-8.85479,4,1,house,H54,196585.1,-93414.90625,-0.07236179753771918
210000.0,70,52.79459,-6.156884,3,1,house,Y14,215681.19,5681.1875,0.008958579762690624
350000.0,82,51.874881,-8.43303,3,1,house,T12,312768.97,-37231.03125,-0.028840197497206135
330000.0,128,52.702058,-8.869069,4,3,house,V14,263028.34,-66971.65625,-0.05187811693948176
400000.0,231,52.70721,-8.888247,5,3,house,V14,451013.8,51013.8125,0.08044291942136991
295000.0,53,53.3520086,-6.2335607,2,2,house,D01,284984.47,-10015.53125,-0.0077583104628464955
440000.0,81,53.188559,-6.111951,3,1,house,A98,397478.9,-42521.09375,-0.032938027778836164
1000000.0,147,53.258261,-6.117588,4,3,house,A96,909918.44,-90081.5625,-0.06977969629452362
550000.0,74,53.331127,-6.2674,3,3,house,D08,479863.44,-70136.5625,-0.05432974178697082
525000.0,108,53.396259,-6.282095,3,3,house,D11,459768.78,-65231.21875,-0.05052992540284405
365000.0,112,53.273151,-9.026512,3,2,house,H91,320569.6,-44430.40625,-0.03441703461090946
575000.0,108,53.2854,-6.308299,4,2,house,D14,496644.84,-78355.15625,-0.06069609423387771
245000.0,102,51.680901,-9.448463,4,2,house,P75,240775.1,-4224.90625,-0.003272730476870166
350000.0,186,51.743634,-9.457024,5,3,house,P75,372043.12,22043.125,0.03475947476323563
205000.0,133,52.065295,-9.053894,3,3,house,P51,218316.83,13316.828125,0.02099910748304898
485000.0,201,51.964984,-8.648028,5,3,house,T23,445259.6,-39740.40625,-0.030784029514874238
475000.0,83,53.377213,-6.183451,3,1,house,D03,435429.75,-39570.25,-0.030652221727374824
250000.0,75,51.882473,-8.471489,3,1,house,T12,248296.73,-1703.265625,-0.0013193971632252932
230000.0,74,51.935216,-8.566192,2,1,house,T23,196912.8,-33087.203125,-0.02563027240227669
360000.0,73,53.419924,-6.14646,2,2,apartment,D13,302865.3,-57134.6875,-0.04425812598035824
725000.0,121,53.263725,-6.207898,4,3,house,D18,607305.94,-117694.0625,-0.09116911062592505
259950.0,48,53.279949,-6.316463,1,1,apartment,D16,257798.83,-2151.171875,-0.0016663578644611201
190000.0,111,55.12564,-7.446725,3,2,,F93,166280.83,-23719.171875,-0.018373533538509686
225000.0,125,52.627651,-7.069208,4,2,house,R95,254178.48,29178.484375,0.046011116448429056
325000.0,112,53.296849,-9.033099,3,2,house,H91,324220.4,-779.59375,-0.0006038951101465272
360000.0,59,53.349287,-6.241594,2,2,apartment,D01,306616.56,-53383.4375,-0.04135230287449425
350000.0,64,53.292879,-6.145378,2,1,apartment,A96,415816.66,65816.65625,0.10378530276094836
385000.0,79,53.315482,-6.310771,3,1,house,D12,388069.8,3069.8125,0.004840741506552056
1295000.0,174,53.290194,-6.146264,4,1,house,A96,1130173.6,-164826.375,-0.12767911734243353
395000.0,147,53.441585,-6.200337,5,4,house,K67,450976.03,55976.03125,0.08826776809460837
320000.0,130,51.913954,-8.275875,3,3,house,T45,302898.03,-17101.96875,-0.013247663032193005
360000.0,183,51.896899,-8.520112,4,3,house,T23,476393.62,116393.625,0.18353936979393856
720000.0,152,53.445714,-6.139782,5,2,house,K36,754999.9,34999.875,0.05519078042604675
250000.0,320,53.762725,-8.765768,5,3,house,F35,384987.28,134987.28125,0.21285942877732472
199500.0,98,52.830104,-6.914827,3,1,house,R93,187551.39,-11948.609375,-0.009255726812347395
60000.0,44,53.662813420861,-7.0618482842224,2,1,house,,133734.03,73734.03125,0.11627009321164775
90000.0,105,55.084108,-7.696213,3,3,house,,104798.805,14798.8046875,0.023336014202215406
95000.0,138,55.08502,-7.697119,3,2,house,,141158.55,46158.546875,0.07278672353439866
395000.0,58,53.299714,-6.286598,2,1,house,D14,354565.6,-40434.40625,-0.03132162131373318
249950.0,173,52.727571,-9.609625,4,2,house,V15,259576.3,9626.296875,0.015179563845415592
199000.0,80,52.16356,-8.920303,2,1,house,,111512.484,-87487.515625,-0.06777027507571141
995000.0,170,53.35388,-6.2498224,7,4,house,D01,952823.56,-42176.4375,-0.032671047413669774
240000.0,111,52.503663,-6.581719,3,4,house,Y21,238315.55,-1684.453125,-0.0013048244748736595
375000.0,214,52.373321,-6.943731,4,3,house,Y34,443402.4,68402.40625,0.10786273333710472
425000.0,277,51.721571,-8.3957,3,3,house,P17,481962.16,56962.15625,0.08982277388670436
375000.0,177,51.758198,-10.090025,4,3,house,,371684.2,-3315.8125,-0.002568521046907741
345000.0,78,53.418199,-6.144747,2,2,apartment,D13,302865.3,-42134.6875,-0.03263870669666349
170000.0,113,53.975177,-8.292556,4,3,house,F52,175129.84,5129.84375,0.008089174033512355
185000.0,111,53.97046,-8.29428,3,4,house,F52,163963.78,-21036.21875,-0.016295243053318077
235000.0,117,52.796467,-6.178432,3,3,house,Y14,281809.3,46809.3125,0.07381290613414207
650000.0,77,53.29495,-6.137408,2,1,house,A96,559685.7,-90314.3125,-0.06995999095040895
1695000.0,253,53.391885,-6.09219,4,3,house,D13,1750853.9,55853.875,0.08807514172747366
375000.0,177,51.758135,-10.090611,4,3,house,,371684.2,-3315.8125,-0.002568521046907741
520000.0,114,53.1054,-6.053053,3,2,house,A63,487821.72,-32178.28125,-0.024926196111493555
385000.0,123,53.8496251432226,-7.088913438571922,3,2,house,A82,178170.88,-206829.125,-0.16021562156364752
295000.0,46,53.292416,-6.278393,1,1,apartment,D14,281835.22,-13164.78125,-0.01019780754145821
1350000.0,161,53.336627,-6.222563,3,2,house,D04,1159306.4,-190693.625,-0.14771661224017707
230000.0,70,51.869466,-8.43083,2,2,apartment,T12,240203.62,10203.625,0.016089943947648993
165000.0,69,51.622354,-8.886302,1,1,apartment,P85,182699.48,17699.484375,0.027910052701470227
295000.0,86,53.312842,-6.406377,3,1,house,D22,311122.34,16122.34375,0.02542308319271132
1295000.0,207,53.299651,-6.198321,4,3,house,A94,1407909.6,112909.625,0.17804550220143012
595000.0,68,53.29156,-6.157021,2,1,house,A96,556857.25,-38142.75,-0.029546440325543207
325000.0,167,52.626367,-8.651673,4,2,house,,303822.3,-21177.6875,-0.016404828701437425
330000.0,116,53.9588912,-7.6032575,3,2,,H12,239585.7,-90414.296875,-0.07003744164207183
335000.0,72,53.31048,-6.369579,2,1,,D22,328454.25,-6545.75,-0.005070520918416329
155000.0,60,54.554718,-8.200016,3,1,apartment,,144668.1,-10331.90625,-0.008003383381238424
220000.0,128,53.513382,-8.85977,4,1,house,H54,199210.19,-20789.8125,-0.016104369884459884
350000.0,110,51.768128,-8.646637,3,1,house,T12,304823.84,-45176.15625,-0.03499471340629715
199000.0,60,52.79403,-6.155573,2,1,house,Y14,200798.77,1798.765625,0.002836446662946532
495000.0,149,53.387085,-6.198833,4,2,house,,534275.06,39275.0625,0.06193225977683528
395000.0,326,54.95648,-7.716742,6,3,house,F92,413078.5,18078.5,0.028507716782768117
145000.0,139,55.240203,-7.152215,4,2,house,,189121.36,44121.359375,0.06957431297581275
325000.0,278,52.802205,-7.83033,5,3,,E41,394321.22,69321.21875,0.10931159505275961
995000.0,290,53.361823,-6.210897,7,2,house,D03,1095048.1,100048.125,0.1577643948417724
299000.0,74,52.333119,-6.548949,3,1,house,Y35,191909.1,-107090.90625,-0.08295560941263981
725000.0,128,53.361024,-6.197893,2,2,house,D03,676976.3,-48023.6875,-0.03720049070744205
1100000.0,149,53.33188,-6.254517,3,2,house,D02,1009156.4,-90843.625,-0.07037001120838232
845000.0,316,52.663321,-8.558242,5,5,house,V94,771524.75,-73475.25,-0.056915982448286204
1095000.0,277,53.275484,-6.171065,5,2,house,D18,1489283.5,394283.5,0.6217397654738254
350000.0,55,53.341845,-6.315107,2,1,house,D08,309862.8,-40137.1875,-0.03109138736205147
375000.0,80,53.342143,-6.296644,2,2,apartment,,320469.62,-54530.375,-0.042240752721473755
260000.0,98,53.280652,-6.408623,3,2,house,D24,278880.4,18880.40625,0.0297722307779188
595000.0,102,53.361538,-6.279367,3,3,house,D07,517987.72,-77012.28125,-0.05965586572250493
280000.0,130,52.325362,-7.389193,3,2,house,E32,237961.56,-42038.4375,-0.03256414875625978
199000.0,122,53.764213,-7.815628,4,1,,N39,205993.6,6993.59375,0.01102809358734061
395000.0,175,55.097936,-7.557145,5,3,house,F92,380181.16,-14818.84375,-0.011479090588720632
475000.0,152,53.351708,-6.418837,4,3,house,K78,491141.16,16141.15625,0.025452748343137287
375000.0,225,54.258463,-8.498327,5,4,house,F91,424181.75,49181.75,0.07755396741327576
150000.0,56,53.41416,-7.299299,2,1,apartment,N91,158871.31,8871.3125,0.01398904025452502
399000.0,125,53.300798,-6.380804,4,3,house,D24,393721.3,-5278.6875,-0.00408901888867323
220000.0,43,53.340241,-6.287856,1,1,apartment,D08,244499.05,24499.046875,0.03863218130709186
198000.0,74,53.1782165,-6.5311785,2,1,apartment,W91,194730.6,-3269.40625,-0.0025325734684988103
95000.0,50,53.853826,-8.812001,2,1,house,,82437.58,-12562.421875,-0.009731203132285588
650000.0,134,53.367536,-6.274149,4,1,house,D09,668656.44,18656.4375,0.029419057799342556
265000.0,165,55.11307,-7.907129,3,4,house,F92,276603.2,11603.1875,0.018296893161897015
290000.0,82,53.519295,-6.406944,3,3,house,A84,259701.03,-30298.96875,-0.02347042811798765
500000.0,418,52.553438,-8.350418,4,1,house,,412291.66,-87708.34375,-0.06794133471397855
325000.0,121,52.084974,-7.856034,3,1,house,,234857.47,-90142.53125,-0.06982692439248714
900000.0,169,53.27727,-6.123647,4,2,house,A96,997358.9,97358.875,0.1535237566606147
225000.0,55,53.721461,-6.34223,2,1,house,A92,188284.94,-36715.0625,-0.028440513680970544
325000.0,51,53.303962,-6.375458,2,1,,D24,316763.12,-8236.875,-0.006380513614158882
400000.0,320,54.084444,-7.556214,5,1,house,H14,373823.38,-26176.625,-0.020277145420469746
649000.0,376,53.789719,-6.993251,5,3,house,A82,651587.9,2587.875,0.0040807814569353675
399000.0,78,53.3846204,-6.1724158,2,1,house,D05,349282.66,-49717.34375,-0.038512444180188725
375000.0,125,53.17153,-6.814528,4,3,house,W12,354850.0,-20150.0,-0.015608753237763288
285000.0,92,53.639239,-6.691975,3,3,house,C15,283830.25,-1169.75,-0.0009061210471401292
69000.0,120,54.253921,-8.167485,2,2,house,,167047.23,98047.234375,0.15460922028355154
250000.0,45,53.352292,-6.255195,2,1,apartment,D01,267336.62,17336.625,0.027337865169624543
240000.0,106,52.147504,-8.643072,3,3,house,P51,234674.81,-5325.1875,-0.004125039088452684
1450000.0,232,53.287357,-6.19282,4,4,house,,1443937.4,-6062.625,-0.004696278788987328
249950.0,173,52.727571,-9.609625,4,2,house,V15,259576.3,9626.296875,0.015179563845415592
1375000.0,250,53.334928,-6.27498,3,3,apartment,D08,1325310.9,-49689.125,-0.03849058514766127
315000.0,77,53.260071,-6.222952,2,2,apartment,D18,329520.97,14520.96875,0.022897898859774116
149000.0,107,53.760459,-8.755128,4,3,house,F35,165584.52,16584.515625,0.02615187512331734
145000.0,62,52.258599,-7.115135,2,1,house,X91,143010.34,-1989.65625,-0.001541243346611586
675000.0,243,52.63192,-8.675311,4,4,house,V94,576327.06,-98672.9375,-0.07643481551775382
325000.0,68,53.269103,-6.142912,2,1,apartment,A96,353960.78,28960.78125,0.045667823640385054
675000.0,145,53.32612,-6.22364,3,2,apartment,D01,758923.0,83923.0,0.13233692593745325
200000.0,116,53.722314,-6.34323,3,1,house,,289079.53,89079.53125,0.14046818309133732
1095000.0,190,53.276099,-6.131081,4,3,house,A96,1021025.1,-73974.875,-0.057303005938927266
1750000.0,215,53.330624,-6.255418,3,2,house,D02,1716483.8,-33516.25,-0.025962624104475623
89950.0,53,54.9956248,-8.3796345,2,1,house,F94,103838.94,13888.9375,0.021901258216310393
330000.0,61,53.313204,-6.206721,1,1,apartment,D04,362967.7,32967.6875,0.05198625429282322
250000.0,82,51.903862,-8.427072,2,3,apartment,T23,251162.08,1162.078125,0.0018324636483640902
525000.0,204,53.696427,-6.43516,6,5,house,,526835.44,1835.4375,0.0028942739952137597
875000.0,279,53.761385,-6.291555,4,3,house,A92,768793.75,-106206.25,-0.0822703299532604
1300000.0,138,53.31911,-6.234869,4,3,house,D04,1199649.6,-100350.375,-0.0777342054934
1150000.0,275,53.299541,-6.187458,4,3,apartment,A94,1295439.4,145439.375,0.2293411793878256
595000.0,287,52.703322,-6.344078,4,4,house,,525485.94,-69514.0625,-0.053847535886697495
260000.0,66,53.406258,-6.251882,2,2,apartment,D09,245562.22,-14437.78125,-0.01118390892466777
310000.0,82,53.201223,-6.111227,2,2,apartment,A98,336756.9,26756.90625,0.042192566051280696
385000.0,174,52.652004,-8.557346,4,3,house,V94,378273.7,-6726.3125,-0.005210389678043805
139950.0,56,53.649013,-6.679178,2,1,house,C15,202931.56,62981.5625,0.09931468574750167
465000.0,134,51.885421,-8.447042,3,2,house,T12,389504.34,-75495.65625,-0.05848104560442936
245000.0,82,53.407765,-6.444906,2,2,apartment,D15,241360.81,-3639.1875,-0.0028190163609653936
695000.0,85,53.287022,-6.122031,2,2,apartment,A96,628780.25,-66219.75,-0.051295669340763045
179950.0,92,52.907222,-6.969245,3,3,house,,206044.95,26094.953125,0.04114874204978897
129000.0,62,52.510597,-6.594905,2,2,house,Y21,168178.28,39178.28125,0.06177964686841466
260000.0,64,53.393708,-6.398893,2,2,house,D15,270918.1,10918.09375,0.017216579054275004
275000.0,43,53.357085,-6.266512,2,1,,D01,276059.34,1059.34375,0.0016704633459963775
205000.0,100,52.843139,-6.941319,3,3,house,R93,204371.88,-628.125,-0.00048656318250471785
265000.0,95,53.257108,-8.921526,3,2,apartment,H91,279179.2,14179.1875,0.022358949108596725
795000.0,260,52.689885,-7.25753,4,4,house,R95,685904.0,-109096.0,-0.08450881107826419
375000.0,68,53.361012,-6.261538,2,1,house,D01,349973.12,-25026.875,-0.019386516932374545
285000.0,185,52.111375,-8.349532,6,2,house,,315139.84,30139.84375,0.04752706969615199
395000.0,56,53.289804,-6.243504,2,1,house,D14,344911.34,-50088.65625,-0.038800073221707185
895000.0,208,53.265247,-6.214052,5,3,house,D18,1219636.0,324636.0,0.5119136623885118
595000.0,81,53.31244,-6.246738,3,1,house,D06,514338.9,-80661.09375,-0.062482337877510695
895000.0,180,53.376008,-6.263244,4,3,house,D09,942975.2,47975.1875,0.07565135701801572
149000.0,50,54.276279,-8.504513,1,1,apartment,F91,145981.78,-3018.21875,-0.0023379966097439387
390000.0,80,53.344301,-6.26647,2,1,apartment,D02,419050.38,29050.375,0.04580910268734725
325000.0,156,52.723229,-8.607122,4,4,house,V94,347887.62,22887.625,0.036091154206942117
225000.0,66,53.130959,-6.742664,2,2,apartment,R56,176667.33,-48332.671875,-0.03743983864112441
220000.0,149,53.621973,-8.159722,5,3,house,F42,221525.48,1525.484375,0.0024055135392337876
285000.0,125,52.838867,-6.937587,5,1,,R93,253695.56,-31304.4375,-0.024249292316847814
435000.0,70,53.45384,-6.154014,2,2,apartment,K36,390968.72,-44031.28125,-0.034107861229469155
195000.0,98,52.686176,-8.609401,3,1,house,V94,203362.92,8362.921875,0.013187366666975474
320000.0,232,52.49472,-8.199768,4,4,house,E34,348512.28,28512.28125,0.0449605906853793
430000.0,139,53.205325,-6.108681,3,1,house,A98,567116.1,137116.125,0.2162163707083348
399000.0,187,53.306759,-8.907714,4,2,house,H91,399676.53,676.53125,0.001066812029188931
395000.0,99,53.192161,-6.184432,3,1,house,D18,445466.34,50466.34375,0.07957962412184749
225000.0,88,51.623596,-8.889128,3,1,house,P85,249915.9,24915.90625,0.03928952063285129
775000.0,240,52.654161,-8.637694,5,4,house,V94,613214.5,-161785.5,-0.12532357056814653
560000.0,175,52.111423,-7.677195,4,4,house,X35,419928.88,-140071.125,-0.10850300872758789
129000.0,90,53.850654,-8.997003,3,2,house,,128018.15,-981.8515625,-0.0007605696652692217
225000.0,96,53.158582,-7.205275,3,2,house,R32,240843.47,15843.46875,0.02498332936812441
250000.0,132,54.26478,-8.468494,3,1,house,F91,226871.12,-23128.875,-0.017916273079011034
399000.0,182,53.400009,-6.160641,4,2,house,D13,506097.03,107097.03125,0.16887970988468437
550000.0,185,51.867316,-8.23683,5,3,house,P25,526547.6,-23452.375,-0.018166865221562717
305000.0,80,53.276026,-9.053461,4,1,house,H91,260918.83,-44081.171875,-0.03414650790214919
345000.0,112,53.335102,-9.185102,4,1,house,H91,265666.25,-79333.75,-0.06145414030652125
249000.0,80,53.029997,-7.291389,3,1,house,R32,164355.39,-84644.609375,-0.06556808042884565
179000.0,158,53.294837,-8.106507,4,2,house,,292275.84,113275.84375,0.17862298708156615
160000.0,78,54.009659,-6.400482,3,1,house,A91,157069.38,-2930.625,-0.0022701440425518626
675000.0,300,52.681565,-8.533097,4,3,house,V94,629888.9,-45111.125,-0.03494433838227764
130000.0,65,52.6847544,-9.6470467,2,2,apartment,,129170.875,-829.125,-0.0006422634009062276
239950.0,51,53.347294,-6.267382,1,1,apartment,D01,278107.2,38157.1875,0.06016949937644051
535000.0,125,52.969901,-6.057435,3,2,house,A67,488695.03,-46304.96875,-0.0358691231216422
2300000.0,367,53.295311,-6.137199,5,4,house,A96,2320211.5,20211.5,0.03187121264236069
745000.0,140,53.284233,-6.211279,4,3,house,A94,715911.0,-29089.0,-0.022533152502893113
280000.0,48,53.031557,-6.255524,1,1,house,A98,274733.2,-5266.8125,-0.004079820181740306
235000.0,66,53.507515,-6.458294,2,2,apartment,A85,237077.7,2077.703125,0.003276299042850472
185000.0,102,53.625803,-9.220053,3,2,house,F31,190231.67,5231.671875,0.008249745283783137
165000.0,93,52.101108,-7.601015,3,1,house,X35,213085.58,48085.578125,0.07582543034671958
1425000.0,164,53.321144,-6.262699,3,3,house,D06,1353194.9,-71805.125,-0.05562225693954082
219000.0,199,52.234727,-8.670757,5,2,house,P51,266698.75,47698.75,0.07521544685079297
315000.0,219,53.32561,-7.691114,4,2,house,,334262.7,19262.6875,0.030375044374531493
745000.0,110,53.284819,-6.125342,2,3,house,A96,701693.4,-43306.625,-0.03354652224244915
285000.0,297,54.169244,-6.746839,4,3,house,A75,540581.44,255581.4375,0.40302255359585976
375000.0,86,53.451439,-6.243706,3,1,,,341886.3,-33113.6875,-0.025650787939449464
825000.0,135,53.307563,-6.238632,4,2,house,D14,860779.25,35779.25,0.0564197652294082
270000.0,325,53.9503715560306,-8.0878817580689,7,6,house,N41,339525.34,69525.34375,0.1096334767181789
595000.0,135,53.290461,-6.311468,4,3,house,D16,609536.6,14536.625,0.022922586966690077
310000.0,108,53.1671413,-6.8140771,3,3,house,W12,294176.6,-15823.40625,-0.012257252780999074
390000.0,140,51.888123,-8.444746,4,2,house,T12,404655.03,14655.03125,0.02310930001480301
115000.0,94,53.845813,-8.202924,4,1,house,,109698.42,-5301.578125,-0.004106750606642618
335000.0,102,51.879605,-8.448801,3,2,house,T12,300323.6,-34676.40625,-0.026861313564698886
165000.0,72,53.558721,-7.774299,2,1,,N39,162376.2,-2623.796875,-0.0020324664003915356
285000.0,186,52.11478723986781,-8.352144374107667,6,2,house,,315139.84,30139.84375,0.04752706969615199
675000.0,130,53.262722,-6.13926,4,3,house,A96,664884.25,-10115.75,-0.00783594270793568
650000.0,307,51.883949,-9.543138,4,3,house,V93,678636.06,28636.0625,0.04515577949075679
200000.0,77,53.711284,-6.34726,3,2,house,A92,186740.11,-13259.890625,-0.010271481921853886
185000.0,83,53.160082,-8.250813,3,3,,,222685.66,37685.65625,0.05942594878710928
225000.0,83,51.906335,-8.496617,3,1,house,T23,243209.38,18209.375,0.02871409161662849
149500.0,85,52.915746,-7.971021,3,2,house,E53,165711.12,16211.125,0.025563081020552134
