price,floor_area,latitude,longitude,bedroom,bathroom,type_house,code,predicted_price,residual,res_percentage
395000.0,106,51.884658,-8.43621,3,1,house,T12,326423.19968370604,-68576.80031629396,-0.17361215269947838
899000.0,360,53.532399,-6.251291,6,4,house,A41,1377363.1752053162,478363.17520531616,0.5321058678590836
395000.0,69,53.346417,-6.260528,2,1,apartment,D01,345567.05316505977,-49432.94683494023,-0.12514670084794996
195000.0,107,53.701064,-6.251901,3,2,house,A92,321742.48684628186,126742.48684628186,0.6499614710065736
280000.0,232,55.126589,-7.215646,5,3,house,,322796.5216507962,42796.521650796174,0.1528447201814149
180000.0,113,53.993057,-6.404823,4,1,house,A91,252232.23097854317,72232.23097854317,0.4012901721030176
175000.0,55,53.411897,-6.444471,1,1,apartment,D15,173280.6022342845,-1719.39776571549,-0.0098251300898028
195000.0,65,53.244631,-9.307191,2,1,apartment,H91,206797.98276285577,11797.982762855769,0.06050247570695266
425000.0,140,52.662653,-8.554088,4,3,house,V94,294737.62455929664,-130262.37544070336,-0.306499706919302
275000.0,88,51.870315,-8.437899,3,1,house,T12,288132.859964203,13132.859964202973,0.04775585441528354
375000.0,188,53.711517,-6.33904,5,1,house,A92,526395.2968091231,151395.29680912313,0.403720791490995
400000.0,76,53.341154,-6.23305,2,1,house,D04,510598.5201119066,110598.52011190658,0.27649630027976646
475000.0,154,53.558956,-6.777862,4,4,house,C15,389933.50451524777,-85066.49548475223,-0.17908735891526786
390000.0,151,52.646305,-8.642072,3,2,house,V94,319457.4807718187,-70542.51922818128,-0.18087825443123404
145000.0,61,53.044431,-7.284124,2,1,apartment,R32,146480.0990098114,1480.0990098114125,0.010207579378009741
150000.0,125,53.969859,-6.898784,4,2,house,A81,203520.9135655812,53520.9135655812,0.356806090437208
260000.0,92,53.613516,-6.211153,3,3,house,K32,308090.7113071906,48090.71130719059,0.18496427425842535
1150000.0,188,53.298055,-6.207893,4,2,house,A94,1091641.206628098,-58358.79337190208,-0.05074677684513224
295000.0,60,53.379433,-6.176126,2,1,apartment,D03,330657.8190286351,35657.8190286351,0.12087396280893255
220000.0,66,53.273574,-9.119513,2,2,apartment,H91,244537.08162875727,24537.081628757267,0.11153218922162395
470000.0,164,53.164618,-6.789654,4,3,house,W12,419925.9794922036,-50074.02050779638,-0.1065404691655242
495000.0,246,54.005482,-6.391219,6,3,house,A91,473626.1328382178,-21373.867161782226,-0.04317952961976207
240000.0,110,53.146559,-7.179319,3,3,house,R32,245425.2244211559,5425.224421155901,0.022605101754816254
265000.0,130,52.558468,-8.040762,4,3,house,,260766.33943052468,-4233.660569475323,-0.015976077620661597
225000.0,125,53.263755,-7.469475,4,3,house,R35,283467.1057418404,58467.10574184038,0.25985380329706836
295000.0,92,51.632266,-8.903884,3,1,house,P85,245004.77264465785,-49995.227355342155,-0.16947534696726155
215000.0,67,51.624388,-8.89235,3,1,house,P85,211580.234344838,-3419.7656551619875,-0.01590588676819529
440000.0,65,53.451749,-6.152318,2,2,apartment,K36,349845.71275885147,-90154.28724114853,-0.20489610736624667
375000.0,180,51.758135,-10.090611,4,3,house,,405657.90732731874,30657.90732731874,0.08175441953951663
295000.0,61,53.190741,-6.108163,2,2,house,A98,300622.5053527202,5622.505352720211,0.01905934017871258
425000.0,138,53.34858,-6.378491,4,2,house,D10,478429.65824604844,53429.658246048435,0.12571684293187868
35000.0,48,52.177575,-8.902576,1,1,house,,105607.85178826797,70607.85178826797,2.0173671939505136
70000.0,63,52.17852,-8.905609,2,2,apartment,,133982.60918726528,63982.609187265276,0.9140372741037897
80000.0,61,52.134182,-8.640713,2,1,apartment,P51,108759.12846226741,28759.128462267414,0.3594891057783427
250000.0,90,53.396426,-6.258146,3,2,house,D09,378667.6452199169,128667.64521991689,0.5146705808796675
260000.0,56,53.351052,-6.28295,1,1,apartment,D07,260329.38987192506,329.3898719250574,0.0012668841227886822
1150000.0,126,53.307435,-6.62331,4,5,house,W23,511417.63734922017,-638582.3626507798,-0.5552890110006781
197500.0,158,52.088711,-7.621309,4,2,house,X35,335826.67126157903,138326.67126157903,0.7003882089193875
590000.0,244,51.847914,-8.789615,4,4,house,P14,841894.63054734,251894.63054734003,0.4269400517751526
385000.0,180,53.204021,-8.875841,4,3,house,,360045.60390144103,-24954.396098558966,-0.0648166132430103
560000.0,118,53.26279,-6.162846,3,2,house,D18,648778.7483879298,88778.74838792975,0.15853347926416028
239950.0,78,53.32769,-6.399376,3,1,house,D22,278546.31157856196,38596.31157856196,0.1608514756347654
210000.0,40,53.386573,-6.229026,1,1,apartment,D05,245927.24355885774,35927.243558857735,0.17108211218503683
800000.0,160,53.146713,-6.064537,4,3,house,A63,862536.7888226833,62536.78882268327,0.0781709860283541
475000.0,180,52.78503,-8.433268,4,3,house,V94,395316.4001060423,-79683.59989395773,-0.16775494714517417
240000.0,145,53.417077,-7.297976,4,2,house,N91,291199.7319141936,51199.7319141936,0.21333221630914
260000.0,113,53.710201,-6.353156,4,3,house,A92,281277.2618882748,21277.261888274807,0.0818356226472108
495000.0,142,53.387973,-6.42877,4,3,house,D15,464720.80826843355,-30279.191731566447,-0.06117008430619484
495000.0,125,53.271441,-6.327922,3,4,house,D24,502873.23651116114,7873.236511161143,0.015905528305376046
900000.0,467,53.142368,-7.067772,5,5,house,W34,834778.881520455,-65221.118479544995,-0.07246790942171666
225000.0,116,52.506009,-6.562251,4,1,house,Y21,227865.29985843023,2865.299858430226,0.01273466603746767
175000.0,87,53.986914,-6.385981,3,1,house,A91,181393.69158749955,6393.691587499547,0.03653538049999741
295000.0,144,53.865652,-7.202885,4,3,house,,215454.57629580167,-79545.42370419833,-0.26964550408202825
345000.0,80,53.202023,-6.117672,2,2,apartment,A98,314838.6096937593,-30161.390306240704,-0.08742431972823393
475000.0,86,53.317085,-6.244024,2,2,apartment,D06,563530.3089056192,88530.3089056192,0.18637959769604043
155000.0,95,52.255481,-9.691661,3,1,house,V92,173900.68517655873,18900.685176558734,0.12193990436489506
1200000.0,130,53.308151,-6.269486,3,3,apartment,D06,908086.1336394576,-291913.86636054236,-0.24326155530045196
214000.0,68,53.1725806,-6.5414525,2,1,apartment,W91,196187.3377308259,-17812.662269174092,-0.08323673957557987
215000.0,87,53.433663,-7.907908,3,2,house,N37,214468.1660223641,-531.8339776358916,-0.002473646407608798
245000.0,75,52.277874,-6.391173,2,2,apartment,Y35,168444.60820095977,-76555.39179904023,-0.3124709869348581
1300000.0,141,53.33106,-6.245265,3,4,house,D04,1078981.4927842906,-221018.50721570943,-0.17001423631977647
375000.0,85,53.384555,-6.192178,3,1,house,D17,357810.21907006257,-17189.780929937435,-0.045839415813166494
259950.0,70,53.406672,-6.170831,2,2,apartment,D13,277194.4559871119,17244.455987111898,0.0663375879481127
430000.0,160,53.2789031,-9.0434667,3,2,house,H91,431156.0074029456,1156.007402945601,0.0026883893091758163
750000.0,275,53.367675,-6.578078,6,4,house,W23,738778.5393530601,-11221.46064693993,-0.01496194752925324
610000.0,174,53.410212,-6.164814,5,4,house,D13,724171.5452738362,114171.54527383624,0.18716646766202663
285000.0,58,53.355293,-6.287978,2,2,apartment,D07,318440.13036050583,33440.130360505835,0.11733379073861697
395000.0,72,53.349679,-6.281611,2,1,house,D07,364054.1186248176,-30945.88137518242,-0.07834400348147448
515000.0,232,52.158518,-8.233485,5,2,house,P61,416227.9361996004,-98772.0638003996,-0.191790415146407
350000.0,178,54.97672654929255,-7.677633578187397,4,4,house,F92,306835.4508701174,-43164.549129882595,-0.12332728322823598
495000.0,142,53.42526,-6.194591,3,2,house,,552377.7086082513,57377.7086082513,0.11591456284495212
99000.0,160,54.069671,-7.77719,4,2,house,,216562.0453561644,117562.0453561644,1.1874954076380242
375000.0,111,53.318485,-6.322637,3,2,house,D12,468393.8323523975,93393.8323523975,0.2490502196063933
290000.0,82,53.338034,-6.389159,3,1,house,D22,288488.4730816019,-1511.5269183981,-0.005212161787579655
285000.0,186,54.13459224271227,-9.134803286163988,4,2,house,F26,269913.2668291248,-15086.733170875174,-0.05293590586271991
485000.0,112,53.194705,-6.111095,3,2,house,A98,485885.87810318684,885.878103186842,0.001826552790075963
449500.0,189,52.831708,-6.898177,4,3,house,R93,381030.591310744,-68469.408689256,-0.15232348985373972
195000.0,89,52.463549,-7.326644,3,3,house,,183143.44382199485,-11856.55617800515,-0.060802852194898206
395000.0,149,52.286723,-6.845366,4,2,house,,290515.6350091145,-104484.36499088549,-0.2645173797237607
345000.0,195,53.47502,-9.11034,5,4,house,,369244.6970804302,24244.697080430225,0.0702744842911021
375000.0,73,53.333554,-6.290451,3,1,house,D08,355881.5094959975,-19118.49050400249,-0.05098264134400664
475000.0,248,53.621211,-6.912448,4,4,house,C15,546988.7772394414,71988.7772394414,0.15155532050408718
230000.0,76,53.611087,-6.211738,2,3,house,K32,260346.8232190336,30346.8232190336,0.13194270964797217
275000.0,101,52.140601,-8.275013,3,3,house,P61,232447.39875512465,-42552.601244875346,-0.15473673179954672
250000.0,86,51.891912,-8.485324,3,1,house,T12,290626.3210233191,40626.32102331909,0.16250528409327636
515000.0,232,52.158518,-8.233485,5,2,house,P61,416227.9361996004,-98772.0638003996,-0.191790415146407
395000.0,120,53.388376,-6.236033,4,2,house,D09,528600.5905800983,133600.59058009833,0.33822934324075526
380000.0,81,53.388771,-6.23541,3,1,house,D09,378240.75045042235,-1759.249549577653,-0.0046296040778359285
265000.0,96,51.819571,-8.396697,3,3,house,P43,280213.8488600843,15213.848860084312,0.0574107504154125
235000.0,72,53.7207722,-6.3466614,2,2,house,A92,181184.6019740732,-53815.398025926814,-0.22900169372734813
530000.0,230,54.019125,-6.218809,5,3,house,A91,723160.2027351961,193160.2027351961,0.3644532127079172
550000.0,105,53.276667,-6.259095,3,1,house,D16,550259.1133658749,259.1133658748586,0.00047111521068156104
330000.0,170,52.260466,-6.389327,3,4,house,Y35,402934.9052312119,72934.90523121192,0.22101486433700582
295000.0,143,53.431536,-7.918186,5,3,house,N37,302979.3819009487,7979.381900948705,0.02704875220660578
295000.0,50,53.276203,-6.220529,1,1,apartment,D18,293106.09678511554,-1893.9032148844562,-0.006420010897913411
2500000.0,327,51.852623,-8.752418,6,4,house,P14,1423025.1090800858,-1076974.8909199142,-0.4307899563679657
325000.0,85,53.317249,-6.334564,3,1,,D12,370510.8013037735,45510.80130377348,0.14003323478084148
475000.0,109,53.367993,-6.254071,3,1,house,D09,491203.0710259933,16203.071025993326,0.03411172847577542
1150000.0,260,51.896854,-8.500053,4,4,house,T12,798104.9166172061,-351895.08338279394,-0.30599572468069036
199500.0,154,54.025415,-8.4735,4,2,house,,228450.10683393828,28950.106833938276,0.14511331746334977
168000.0,78,51.850761,-8.289242,2,2,apartment,P24,220147.55231494232,52147.552314942324,0.3104020971127519
295000.0,54,53.198036,-6.101335,1,1,apartment,A98,259014.577344355,-35985.422655645,-0.12198448357845763
220000.0,120,52.366131,-9.246907,3,3,house,,221087.04544805834,1087.045448058343,0.0049411156729924684
155000.0,80,52.998888,-6.987547,3,1,house,R14,164255.448584045,9255.448584044992,0.05971257150996769
475000.0,88,53.339455,-6.325833,3,1,house,D08,387470.07736351935,-87529.92263648065,-0.18427352133995928
130000.0,50,53.716334,-6.353109,2,1,apartment,A92,125122.72973643022,-4877.270263569779,-0.03751746356592137
195000.0,53,54.614741,-8.280464,1,1,house,,109953.35779584093,-85046.64220415907,-0.43613662668799524
725000.0,139,53.276048,-6.103134,1,2,house,A96,845049.0160740325,120049.01607403252,0.16558484975728624
395000.0,103,53.336067,-6.299977,3,2,house,D08,447856.30303003936,52856.30303003936,0.1338134253925047
190000.0,107,52.011408,-8.016088,3,2,house,,221370.17189212315,31370.17189212315,0.16510616785327975
99000.0,40,53.71512,-6.346624,1,1,apartment,A92,110911.62443067586,11911.62443067586,0.12031943869369556
290000.0,70,53.404656,-6.172278,2,2,apartment,D13,277100.27975501725,-12899.720244982745,-0.044481793948216365
180000.0,116,52.096763,-8.977217,4,3,house,P51,236304.29877713977,56304.298777139775,0.31280165987299874
250000.0,150,53.626177,-9.219388,3,1,house,F31,207731.91314082115,-42268.086859178846,-0.16907234743671537
295000.0,108,51.882621,-8.488556,3,2,house,T12,324973.2431649007,29973.24316490069,0.10160421411830743
215000.0,78,52.655094,-8.570986,3,2,house,V94,191234.80088571084,-23765.199114289164,-0.11053580983390308
550000.0,137,53.284733,-6.291147,4,1,house,D14,658954.8540188863,108954.85401888634,0.19809973457979335
380000.0,123,53.404897,-6.165188,3,3,,D13,521063.50870548986,141063.50870548986,0.3712197597512891
375000.0,95,53.315541,-6.29716,3,1,house,D12,421500.7638733925,46500.76387339248,0.12400203699571329
385000.0,60,53.359206,-6.284784,2,1,house,D07,323135.8281657019,-61864.17183429812,-0.16068616060856655
395000.0,75,53.207316,-6.123101,3,1,house,A98,345677.7314039107,-49322.26859608933,-0.1248665027749097
109000.0,70,52.23545,-8.672572,3,1,house,P51,143832.7583638789,34832.75836387891,0.3195665904943019
595000.0,110,53.362669,-6.276776,3,1,house,D07,494151.0181737591,-100848.9818262409,-0.16949408710292588
375000.0,50,53.327795,-6.232073,1,1,apartment,D04,389562.49197861686,14562.491978616861,0.038833311942978295
350000.0,92,53.336599,-6.287182,2,2,apartment,D08,393299.3045459703,43299.304545970284,0.12371229870277224
2075000.0,251,53.261954,-6.115106,4,4,house,A96,1725093.6987159608,-349906.30128403916,-0.16862954278748876
525000.0,127,53.371769,-6.252908,4,1,house,D09,632032.8873185541,107032.8873185541,0.20387216632105543
315000.0,65,53.399803,-6.205201,3,1,house,D17,270994.57250274526,-44005.42749725474,-0.13969976983255475
245000.0,94,53.720738,-6.346727,3,3,house,A92,236257.80014763525,-8742.199852364749,-0.03568244837699897
225000.0,64,53.720814,-6.346687,2,3,house,A92,183183.6438442022,-41816.35615579781,-0.18585047180354583
695000.0,159,53.292681,-6.26376,3,3,house,D14,868438.8624575548,173438.8624575548,0.24955232008281264
230000.0,66,53.582311,-6.1333,2,1,apartment,K34,253022.8874596607,23022.887459660706,0.10009951069417698
365000.0,297,53.796298,-8.028866,6,5,house,,422160.9688096701,57160.96880967013,0.15660539399909623
399000.0,130,53.350923,-6.434063,4,3,house,K78,424873.4777748952,25873.477774895204,0.0648458089596371
325000.0,91,53.373531,-6.499751,3,2,house,W23,349174.8887176511,24174.888717651076,0.07438427297738792
735000.0,118,53.377167,-6.186711,3,1,house,D03,598348.6750209304,-136651.32497906964,-0.18592017003955053
175000.0,58,53.703912,-6.250166,2,1,apartment,A92,165032.5799492271,-9967.420050772897,-0.05695668600441655
295000.0,130,51.883449,-8.484488,4,1,house,T12,362546.2278517092,67546.22785170918,0.22897026390409891
150000.0,98,53.98273,-8.157887,3,2,house,F52,144025.93337187258,-5974.066628127417,-0.03982711085418278
450000.0,162,53.967062,-6.386753,4,4,house,A91,362847.31596855895,-87152.68403144105,-0.1936726311809801
350000.0,186,51.905666,-8.979209,4,3,house,P12,388979.8391057041,38979.8391057041,0.11137096887344029
190000.0,93,53.035318,-7.289017,2,2,apartment,R32,183043.83020352543,-6956.169796474569,-0.0366114199814451
398000.0,178,52.919751100183,-6.706183261377,4,3,house,W91,413616.05350242543,15616.053502425435,0.03923631533272722
320000.0,154,54.23449,-6.96299,5,2,house,H18,265594.3085982789,-54405.691401721095,-0.17001778563037842
129000.0,95,53.726576,-7.801325,3,2,house,N39,142236.58305528926,13236.583055289258,0.10260917097123456
279000.0,103,51.889674,-8.416467,3,1,house,T12,321712.61416157597,42712.61416157597,0.15309180703073824
195000.0,158,53.725185,-7.778099,5,3,house,N39,251910.80887325387,56910.808873253874,0.2918503019141224
695000.0,137,53.365078,-6.262329,2,2,house,D09,710887.1171572336,15887.117157233646,0.0228591613773146
325000.0,158,53.4213197,-7.9128044,4,3,house,N37,327376.00099908747,2376.000999087468,0.007310772304884516
360000.0,62,53.294013,-6.316239,2,2,apartment,D16,334225.62281812815,-25774.377181871852,-0.07159549217186625
895000.0,255,51.707629,-8.524125,4,5,house,P17,970360.4645882801,75360.46458828007,0.0842016364114861
370000.0,125,53.370053,-6.592457,3,3,house,W23,417079.8046312558,47079.8046312558,0.12724271521961028
645000.0,130,53.264505,-6.16457,4,2,house,D18,719194.4709415324,74194.4709415324,0.11503018750625178
299000.0,338,53.800074,-6.894729,6,4,house,,578010.3262014363,279010.32620143634,0.9331449036837336
400000.0,186,51.660461,-8.819179,4,2,house,P85,408960.607338375,8960.607338375004,0.02240151834593751
595000.0,116,53.270701,-6.146725,3,2,house,A96,637114.3584424381,42114.35844243807,0.07078043435703876
1395000.0,235,53.335143,-6.24073,4,4,house,D02,1504269.308221943,109269.30822194298,0.0783292532056939
595000.0,130,53.278394,-6.251281,3,2,house,D16,678876.0934246227,83876.09342462267,0.1409682242430633
320000.0,110,53.650356,-6.669936,3,3,house,C15,287624.4635592008,-32375.536440799187,-0.10117355137749746
680000.0,224,53.595056,-6.179202,5,3,house,K32,753150.3842693274,73150.38426932739,0.10757409451371674
250000.0,179,53.873852,-8.853841,6,2,house,,239068.98670052888,-10931.013299471117,-0.043724053197884465
159000.0,66,52.331541,-6.475147,3,1,house,Y35,163591.39971490297,4591.399714902975,0.028876727766685376
425000.0,60,53.32732,-6.275463,2,1,house,D06,452377.58475101687,27377.584751016868,0.06441784647298086
825000.0,102,53.321694,-6.234715,3,3,house,D04,794193.6774756045,-30806.32252439554,-0.037340996999267316
475000.0,105,51.883496,-8.448862,4,1,house,T12,331275.0499179481,-143724.95008205192,-0.302578842278004
395000.0,74,53.379331,-6.286838,3,2,house,D11,349650.2279648576,-45349.77203514241,-0.11480954945605673
525000.0,129,51.867092,-8.469927,4,3,house,T12,372917.833443174,-152082.16655682598,-0.2896803172510971
580000.0,223,53.526103,-6.502356,4,3,,A85,718677.3839293821,138677.38392938208,0.23909893780927943
895000.0,200,53.359955,-6.282073,5,5,house,D07,1051285.2492524886,156285.2492524886,0.17462039022624426
269000.0,72,52.674518,-6.289404,2,2,apartment,Y25,172272.81451096627,-96727.18548903373,-0.35958061520086887
275000.0,42,53.312567,-6.26738,1,1,apartment,D06,377069.28649610304,102069.28649610304,0.37116104180401105
395000.0,136,53.5148723,-6.398312,4,2,house,A84,390065.58643521485,-4934.413564785151,-0.012492186239962406
165000.0,125,53.522087,-8.321251,3,3,house,,217663.37952070253,52663.379520702525,0.3191719970951668
345000.0,127,53.687602,-6.24697,4,3,house,A92,406270.201446947,61270.201446947,0.17759478680274493
225000.0,83,53.29549,-6.819658,3,1,,W91,245698.3623056912,20698.362305691204,0.09199272135862757
625000.0,122,53.368619,-6.213503,3,3,house,D03,624187.2786631864,-812.7213368136436,-0.0013003541389018298
330000.0,160,52.391236,-9.302306,5,2,house,,300934.8702193906,-29065.129780609393,-0.08807615085033149
225000.0,110,53.336923,-6.933768,3,3,house,,253589.37681212364,28589.376812123635,0.1270638969427717
385000.0,110,53.5255089,-6.1624772,3,3,house,K45,379393.18805431115,-5606.811945688853,-0.014563147910880137
175000.0,56,53.387196,-6.300217,1,1,apartment,D11,218073.88015581467,43073.880155814666,0.24613645803322667
200000.0,100,52.639053,-7.271448,3,3,,R95,253463.1740346778,53463.174034677795,0.267315870173389
140000.0,90,53.699581,-7.616915,3,3,house,N39,153007.12617818188,13007.126178181876,0.09290804412987054
249950.0,190,54.010997,-8.002366,5,4,,N41,287068.27687463036,37118.27687463036,0.14850280806013347
180000.0,105,52.251411,-7.110875,4,2,house,X91,215386.43182344027,35386.431823440274,0.19659128790800154
390000.0,155,51.787924,-8.329516,4,2,house,P43,391805.5870762226,1805.5870762225823,0.004629710451852775
725000.0,98,53.312534,-6.276818,3,2,house,D06,694794.2556709712,-30205.744329028763,-0.04166309562624657
995000.0,121,53.335957,-6.231255,2,2,house,D04,845397.5882751215,-149602.41172487848,-0.15035418263806882
795000.0,136,53.309639,-6.301667,4,2,house,D6W,697522.2749115503,-97477.72508844966,-0.12261349067729517
150000.0,79,53.866212,-9.301562,2,1,house,F23,136926.73174886787,-13073.268251132133,-0.08715512167421421
245000.0,119,51.885812,-9.586444,3,3,house,V93,290740.6792365533,45740.67923655332,0.1866966499451156
625000.0,130,53.291399,-6.300755,3,2,house,D14,630623.7748122783,5623.774812278338,0.008998039699645341
260000.0,127,52.340666,-6.483139,4,2,house,Y35,288998.70833311754,28998.708333117538,0.11153349358891361
349000.0,137,53.399051,-6.308834,3,4,house,D11,498253.76771971275,149253.76771971275,0.4276612255579162
620000.0,111,53.278146,-6.292581,4,2,house,D16,526777.6650869469,-93222.33491305308,-0.1503586046984727
550000.0,108,53.432676,-6.129923,3,3,house,D13,455168.09919517266,-94831.90080482734,-0.1724216378269588
179000.0,78,52.940277,-6.71057,2,1,house,W91,185343.69162919564,6343.691629195644,0.03543961804019913
160000.0,114,53.244301361456735,-9.52282422736701,4,1,house,H91,276586.0233583345,116586.0233583345,0.7286626459895906
280000.0,45,53.351819,-6.264151,1,1,apartment,D01,273172.4127610775,-6827.587238922482,-0.024384240139008865
275000.0,198,54.934539,-7.738553,5,3,house,F92,316967.8017774164,41967.801777416375,0.1526101882815141
335000.0,90,52.222338,-6.930481,3,2,house,Y34,203840.07373326225,-131159.92626673775,-0.39152216796041117
300000.0,100,53.269463,-6.373276,3,3,,D24,343317.344091912,43317.344091911975,0.14439114697303992
255000.0,74,53.35269,-6.413756,2,1,apartment,D20,261258.71639927814,6258.7163992781425,0.024543985879522126
470000.0,223,51.902885,-8.167112,5,3,house,P25,502445.9755060779,32445.975506077928,0.06903399043846367
2250000.0,310,53.322322,-6.247518,4,4,house,D06,2070891.3758519308,-179108.62414806918,-0.07960383295469742
450000.0,88,53.275502,-6.226822,3,1,house,D18,482946.3077857678,32946.30778576783,0.07321401730170629
265000.0,141,54.638594,-8.380305,4,2,house,F94,222715.78324389312,-42284.21675610688,-0.15956308209851652
335000.0,98,53.341402,-6.431582,3,2,house,K78,331002.5276391625,-3997.472360837506,-0.011932753315932854
375000.0,124,53.399147,-6.150976,3,3,house,D13,517351.2038190016,142351.20381900162,0.37960321018400434
160000.0,104,53.749192,-8.512018,4,2,house,F45,155762.66183923863,-4237.33816076137,-0.026483363504758564
165000.0,65,53.518171,-8.844317,2,1,house,H54,116804.66436418232,-48195.33563581768,-0.2920929432473799
485000.0,132,53.306622,-6.364673,4,2,house,D22,468303.84111678065,-16696.158883219352,-0.03442506986230794
270000.0,70,53.905049,-9.528536,3,1,house,,113966.48100953498,-156033.51899046503,-0.5779019221869075
260000.0,102,51.997374,-8.751058,3,2,,,227744.17256315082,-32255.827436849184,-0.12406087475711225
79000.0,74,53.7671844,-8.4846571,3,1,apartment,F45,106574.28747623134,27574.287476231344,0.3490416136231816
220000.0,114,52.356371,-8.692485,4,2,,P56,231046.14210383364,11046.142103833641,0.05020973683560746
50000.0,65,53.6253422,-9.2281309,3,1,house,F31,112059.58641518318,62059.58641518318,1.2411917283036635
170000.0,132,54.040179,-7.454089,4,3,house,,205438.41142002892,35438.41142002892,0.20846124364722893
335000.0,190,53.855723,-6.562273,4,2,house,A92,350325.4113662626,15325.41136626259,0.045747496615709225
195000.0,93,53.535888,-8.824224,3,2,house,H54,164923.2251338964,-30076.774866103602,-0.1542398711082236
410000.0,118,51.884018,-8.615625,4,4,house,P31,365452.76702118857,-44547.23297881143,-0.10865178775319861
425000.0,118,53.466304,-6.231073,3,3,house,K67,447201.9552284857,22201.95522848569,0.05223989465526045
330000.0,184,53.473405,-9.057584,4,5,house,,360539.4254055784,30539.425405578397,0.09254371335023756
330000.0,117,54.268177,-8.592778,4,3,house,F91,218729.28887144683,-111270.71112855317,-0.3371839731168278
375000.0,56,53.262059,-6.469843,2,1,,D24,250295.93494689587,-124704.06505310413,-0.33254417347494436
185000.0,81,52.328598,-6.451821,3,1,house,Y35,192234.70973614993,7234.709736149933,0.03910653911432396
175000.0,86,53.972576,-6.710535,3,2,house,,163307.8012553433,-11692.198744656693,-0.0668125642551811
795000.0,167,53.288686,-6.138609,5,2,house,A96,1033722.4650092786,238722.46500927862,0.3002798302003505
625000.0,110,53.280399,-6.192832,3,2,apartment,D18,573109.394941333,-51890.60505866702,-0.08302496809386722
285000.0,151,52.637111,-8.659128,5,5,house,V94,385035.79801635037,100035.79801635037,0.3510028000573697
377500.0,185,51.893871,-8.43967,4,3,house,T12,521382.5845158854,143882.5845158854,0.3811459192473785
345000.0,88,51.900965,-8.486794,3,2,house,T23,257552.8190109125,-87447.1809890875,-0.25347008982344205
200000.0,100,53.481243,-8.919263,4,1,house,,180306.36276230018,-19693.63723769982,-0.09846818618849909
120000.0,56,53.522002,-7.352412,3,1,,N91,147529.90567023124,27529.905670231237,0.2294158805852603
170000.0,80,51.940757,-7.997357,2,2,house,P36,214972.6884459873,44972.688445987296,0.26454522615286646
255000.0,61,51.892489,-8.474411,2,1,house,T12,225906.8415304389,-29093.15846956111,-0.11409081752769062
260000.0,71,53.323688,-6.311154,3,1,house,D12,337520.93879264593,77520.93879264593,0.29815745689479206
180000.0,64,53.272152,-9.004737,2,1,apartment,H91,210675.87891153432,30675.878911534324,0.17042154950852403
545000.0,283,53.318025,-9.178836,5,3,house,H91,598282.6255416516,53282.62554165162,0.09776628539752591
350000.0,164,53.606959,-6.654463,4,2,house,C15,376639.2956454626,26639.295645462582,0.07611227327275023
249000.0,77,53.393694,-6.312971,3,1,house,D11,311578.8445704764,62578.84457047639,0.251320660925608
99000.0,84,52.526138,-9.445869,2,1,house,,143518.61513271634,44518.61513271634,0.4496829811385489
95000.0,40,52.350757,-9.084209,2,1,house,,92392.12131772739,-2607.8786822726106,-0.027451354550238005
575000.0,330,53.161974,-7.049974,6,5,house,W34,728078.1942441086,153078.19424410863,0.26622294651149325
310000.0,203,54.64479,-8.633533,6,4,house,F94,322913.13212493435,12913.132124934345,0.04165526491914305
235000.0,76,51.62466,-8.89415,3,1,house,P85,224033.22366022007,-10966.776339779928,-0.04666713336076565
405000.0,102,51.629961,-8.702096,3,3,house,P72,274596.5874151935,-130403.4125848065,-0.3219837347773
395000.0,111,51.754097,-9.539882,3,3,house,P75,293633.49741142103,-101366.50258857897,-0.25662405718627584
279000.0,100,53.152433,-6.776828,3,3,house,R56,264554.5229719973,-14445.477028002671,-0.05177590332617445
450000.0,179,53.330326,-6.400043,5,3,house,,545893.5083844832,95893.50838448317,0.21309668529885148
365000.0,93,53.311737,-6.327769,3,2,house,D12,408201.59868032264,43201.59868032264,0.11836054432965107
275000.0,100,53.393653,-6.31305,4,2,house,D11,356409.5471940501,81409.5471940501,0.2960347170692731
485000.0,171,53.41214,-6.833457,5,3,house,A83,400079.5131853597,-84920.48681464029,-0.175093787246681
295000.0,130,53.125213,-6.75673,3,3,house,R56,315147.17198456265,20147.17198456265,0.06829549825275474
299950.0,47,53.22699,-6.125731,1,1,apartment,D18,283439.31917579734,-16510.68082420266,-0.05504477687682167
239500.0,128,52.328426,-6.463112,4,3,house,Y35,302994.7388996171,63494.73889961711,0.2651137323574827
295000.0,92,53.283167,-6.350644,3,2,house,D24,326740.8571849565,31740.85718495649,0.10759612605069997
225000.0,45,53.37669,-6.311435,1,1,apartment,D07,244543.16684036588,19543.166840365884,0.08685851929051504
535000.0,95,53.306888,-6.313294,3,2,house,D12,419751.5960318032,-115248.40396819683,-0.21541757751064827
429000.0,90,53.308374,-6.311473,3,2,,D12,421583.9620111411,-7416.0379888588795,-0.017286801838831887
129950.0,64,52.837998,-6.938012,2,2,apartment,R93,148024.66849913535,18074.668499135354,0.1390894074577557
1295000.0,268,53.387732,-6.095674,6,5,house,D13,1556451.720786084,261451.72078608396,0.2018932206842347
695000.0,160,53.29962,-6.28549,3,1,house,D14,739365.6420681975,44365.642068197485,0.06383545621323379
