floor_area,views,latitude,longitude,bathroom,type_house,code,price,inferred_price,difference,dif_per
105,595.0,53.293615,-6.263893,1,house,D14,675000.0,599119.527323625,-75880.47267637495,-0.0562544360526591
232,5784.0,53.813526,-7.196789,3,house,,320000.0,351795.6796597198,31795.67965971981,0.04846269784191047
142,4320.0,53.403835,-6.682689,3,house,W23,500000.0,400773.3982119889,-99226.60178801109,-0.07356222659303821
78,9695.0,53.337368,-6.287468,2,house,D08,345000.0,372820.8091080069,27820.809108006884,0.04240423478749721
210,17319.0,53.473735470182135,-9.109449715198735,4,house,,350000.0,366052.77386627276,16052.773866272764,0.02446749802902466
465,5758.0,52.860108,-8.278672,5,house,,795000.0,681671.4645555388,-113328.53544446116,-0.0840167782993641
106,5007.0,53.4513246,-6.1552966,2,house,K36,630000.0,615512.2388957527,-14487.7611042473,-0.010740587160823371
220,32710.0,52.185368,-6.862162,4,house,Y34,395000.0,537872.3985480154,142872.3985480154,0.21776486475151804
122,1508.0,53.7069163,-6.309018,2,apartment,A92,225000.0,254984.2546751395,29984.2546751395,0.04570173966675893
126,3435.0,53.312963,-6.252018,3,house,D06,700000.0,819917.6948626672,119917.69486266724,0.1827775054417275
260,32268.0,54.458645,-8.18041,5,house,F94,350000.0,473018.33579023124,123018.33579023124,0.18750347532181652
125,4955.0,53.013668,-6.078496,2,house,A67,525000.0,438460.4695612375,-86539.53043876251,-0.06415659140471082
141,3305.0,52.360542,-9.316723,4,house,,280000.0,260383.2132948322,-19616.78670516779,-0.014543020547209825
105,5938.0,53.425469,-6.173828,3,house,D17,420000.0,443312.3949115245,23312.39491152449,0.035532549159493526
110,3959.0,52.68706,-8.60882,3,house,V94,249000.0,241983.99857425469,-7016.001425745315,-0.0052013540457667325
192,19270.0,53.54728,-6.098814,4,house,K56,685000.0,914933.0762461618,229933.07624616183,0.3504619909759431
118,3330.0,53.341339,-6.435243,3,house,K78,360000.0,377352.229397092,17352.229397092015,0.02644811682450436
172,2707.0,54.795336,-7.771171,4,house,F93,225000.0,264943.58343652263,39943.58343652263,0.060881661770534855
214,3530.0,53.181419,-8.91002,4,house,,425000.0,397042.8491481835,-27957.15085181652,-0.020726198708797893
121,4350.0,53.850073,-9.294096,3,house,F23,185000.0,222638.51673692308,37638.51673692308,0.05736829919537776
62,7397.0,53.334671,-6.276408,1,house,D08,350000.0,364345.4244104227,14345.424410422682,0.02186517086775831
119,843.0,54.650944,-8.197453,1,house,,247500.0,170004.80372099153,-77495.19627900847,-0.05745152092104774
85,5752.0,53.341609,-6.301777,2,apartment,D08,360000.0,361249.7328590037,1249.7328590037068,0.001904831932425415
76,2508.0,52.277294,-6.391734,2,apartment,Y35,225000.0,187177.8275317141,-37822.17246828589,-0.028039690679895715
118,6958.0,53.22656,-6.127829,2,house,D18,524950.0,614209.386772333,89259.38677233295,0.1360483794338212
136,17644.0,53.8281189,-9.1928321,3,house,,239500.0,255416.83495504883,15916.834955048835,0.024260301125228024
71,3410.0,53.388295,-6.142146,1,house,D13,385000.0,384250.8793064088,-749.1206935911905,-0.0005553650454060729
186,4799.0,54.272492,-8.468441,3,house,F91,325000.0,376939.33631024184,51939.33631024184,0.07916548375914793
190,2960.0,53.215287,-8.837718,3,house,,420000.0,343258.2510593564,-76741.74894064362,-0.05689294829201498
92,6982.0,51.88748,-8.497329,1,house,T12,230000.0,282150.97635825933,52150.97635825933,0.07948806367591923
124,5182.0,53.43474410694742,-7.905671706763428,3,house,N37,290000.0,283141.6142036491,-6858.385796350893,-0.005084504769109173
130,2927.0,53.72266,-6.363405,3,house,A92,350000.0,315847.0837109091,-34152.91628909088,-0.025319465965776142
65,34261.0,53.351052,-6.28295,1,apartment,D07,260000.0,284129.5886183643,24129.5886183643,0.0367781086857162
186,2469.0,52.844184,-7.3959,2,house,R32,250000.0,321117.1414658114,71117.14146581141,0.10839612724505576
224,12097.0,53.850556,-9.291492,2,house,F23,220000.0,284924.1961889836,64924.196188983624,0.09895689402487065
120,6399.0,53.678108,-8.940651,1,house,,200000.0,149405.60579029706,-50594.394209702936,-0.03750845261377633
63,10545.0,51.908592,-8.455263,1,house,T23,205000.0,206973.18603962346,1973.1860396234551,0.003007512965520617
68,1419.0,53.779329,-6.487145,1,apartment,A92,120000.0,122169.8595126833,2169.859512683295,0.003307280959173316
97,5192.0,53.374639,-6.40317,3,house,D20,395000.0,362068.42369645485,-32931.57630354515,-0.024414018362563874
150,3572.0,51.9213,-8.389488,3,house,T45,350000.0,386578.2621980673,36578.26219806733,0.05575226846724163
91,3905.0,52.520865,-7.19865,1,house,,265000.0,175284.0354076372,-89715.96459236281,-0.06651145960290042
377,2310.0,55.063204,-7.451299,7,house,,435000.0,482133.99917393224,47133.99917393224,0.0718412307739065
245,19443.0,54.28648,-7.988298,6,house,,350000.0,357635.24203098123,7635.24203098123,0.011637569363427122
111,1838.0,53.76927638020837,-8.494273050515261,2,house,F45,130000.0,136598.69398795528,6598.693987955281,0.010057671869635576
82,1698.0,52.173465,-8.668384,1,house,P51,180000.0,165603.23441084946,-14396.765589150542,-0.010673127098905714
170,579.0,53.35388,-6.2498224,4,house,D01,995000.0,833806.6341219523,-161193.36587804765,-0.1195016527054759
52,5850.0,53.247443,-6.145793,1,apartment,D18,249000.0,296053.1619942504,47053.161994250375,0.07171801944912147
102,1241.0,53.383736,-6.205813,3,house,,395000.0,437233.53491233574,42233.534912335745,0.06437198585332396
108,1855.0,52.236322,-6.331065,3,house,,260000.0,281895.78320484766,21895.783204847656,0.033373361941773344
55,12692.0,53.345461,-6.23619,1,apartment,D01,365000.0,311180.09171455074,-53819.90828544926,-0.03989970650178113
69,5772.0,52.398383,-6.951845,1,house,Y34,79000.0,155582.87463911754,76582.87463911754,0.11672695011461715
98,9159.0,53.384964,-6.270744,2,house,D11,425000.0,385846.64773663844,-39153.352263361565,-0.02902656867386993
131,384.0,53.388244,-6.19265,1,house,D17,415000.0,523105.4907402463,108105.49074024631,0.16477344686023845
74,5729.0,53.844216,-9.290315,2,apartment,F23,175000.0,158898.8090509814,-16101.190949018608,-0.011936712894188734
74,2275.0,54.2637,-8.499982,2,house,F91,165000.0,171720.24529231974,6720.245292319742,0.01024293930844323
204,1489.0,53.800355,-8.912221,4,house,F12,350000.0,266334.34002866386,-83665.65997133614,-0.06202603058014973
700,26171.0,53.641119,-8.465576,1,house,,55000.0,166227.24128566094,111227.24128566094,0.1695315918358877
68,10711.0,52.18192,-8.525698,1,house,,105000.0,137573.65263042354,32573.652630423545,0.04964847746391842
65,3164.0,53.381983,-6.59439,2,apartment,W23,269000.0,229608.54628655637,-39391.453713443625,-0.029203086588496165
130,1177.0,53.477197,-6.660439,1,house,A83,450000.0,367287.27116938354,-82712.72883061646,-0.06131956945744651
75,6042.0,53.373551007946986,-6.337696235508446,2,apartment,D15,335000.0,309423.6577293796,-25576.3422706204,-0.01896117222226392
189,6197.0,54.953433,-7.736441,3,house,F92,375000.0,354281.3310142581,-20718.66898574191,-0.015359907476136588
100,5772.0,51.90672,-8.442629,2,house,T23,245000.0,272188.3082392504,27188.308239250386,0.04144018247550577
61,7603.0,52.34253,-6.47485,1,apartment,Y35,125000.0,97587.48245476937,-27412.51754523063,-0.02032243159406004
158,9013.0,52.453201,-9.571485,3,house,,169000.0,298139.83477089874,129139.83477089874,0.1968338107200398
183,1329.0,53.253996,-6.20589,4,house,D18,795000.0,812828.1558100878,17828.155810087803,0.027173519715552433
61,1810.0,52.256667,-7.120804,1,house,X91,158000.0,144537.86088347615,-13462.139116523846,-0.009980236249876115
114,5217.0,52.681614,-6.304833,1,house,Y25,360000.0,301159.5775716904,-58840.42242830963,-0.043621694278604
613,2141.0,51.905794,-8.444135,6,house,T23,1950000.0,1445813.2581259983,-504186.7418740017,-0.37378181538634747
93,5138.0,52.326305,-9.146989,1,house,,149000.0,155767.15562256207,6767.155622562073,0.01031443962498084
52,4583.0,53.288364,-6.136807,1,apartment,A96,275000.0,407840.65245764283,132840.65245764283,0.20247456478600456
117,9188.0,53.28645,-7.503501,3,house,R35,245000.0,261381.22657129413,16381.22657129413,0.02496812277959333
125,1037.0,53.300798,-6.380804,3,house,D24,399000.0,394992.6625133063,-4007.337486693694,-0.00297086328584272
130,5146.0,53.354733,-6.408868,3,house,D20,349950.0,444248.0996300905,94298.09963009052,0.14372834165985296
130,3884.0,52.089553,-7.624474,2,house,,275000.0,258978.64379282377,-16021.356207176228,-0.011877526937362834
115,10098.0,55.104049,-7.532097,2,house,F92,280000.0,246486.70105366403,-33513.29894633597,-0.024845281875494632
91,3846.0,53.373811,-6.223818,2,house,D09,400000.0,455766.3710846678,55766.3710846678,0.08499861681019101
316,5301.0,52.534447,-7.367985,3,house,R95,380000.0,566069.9388787147,186069.9388787147,0.2836061792623232
185,2615.0,53.699195,-6.257286,4,house,A92,460000.0,600334.821661094,140334.82166109397,0.21389711217514262
102,2721.0,52.648066,-6.652637,2,house,Y21,120000.0,173525.34944641724,53525.34944641724,0.08158287115939723
92,3237.0,52.747298,-7.552474,1,house,E41,160000.0,186091.87437470965,26091.874374709645,0.039769007534458944
111,2562.0,53.276266,-6.328176,3,house,D16,545000.0,534432.779361439,-10567.220638560946,-0.007834071358537366
42,5026.0,52.706292,-7.480118,1,house,,175000.0,86945.4740715681,-88054.5259284319,-0.0652797422482375
123,4187.0,52.678635,-7.820134,2,house,E41,297000.0,252720.95899901565,-44279.04100098435,-0.03282652825696581
63,11595.0,53.334739,-6.282937,1,apartment,D08,335000.0,314191.52191655466,-20808.47808344534,-0.015426487980520789
107,7564.0,53.46771,-9.106947,3,house,,258000.0,241454.62953820967,-16545.370461790328,-0.012266007996285503
316,13965.0,51.874348868110815,-8.523411090827011,4,house,T12,995000.0,881171.496979267,-113828.50302073301,-0.0843874322114416
58,7166.0,53.342145,-6.298348,3,house,D08,350000.0,337707.1602157308,-12292.839784269221,-0.009113369291979388
260,14157.0,52.228246,-6.844631,3,house,Y34,395000.0,560761.0851579149,165761.0851579149,0.25265160141024046
72,2398.0,53.35667,-6.270181,1,house,D07,365000.0,368614.6256974162,3614.625697416195,0.005509380986983741
90,3687.0,53.511465,-8.842728,1,house,H54,115000.0,147053.53270234034,32053.532702340337,0.04885571520231515
317,2558.0,53.261676,-6.180215,3,house,D18,2650000.0,1770406.7001365428,-879593.2998634572,-0.6520916817499207
125,8132.0,53.784071,-8.918892,4,house,F12,195000.0,190833.37746329122,-4166.622536708775,-0.0030889501973256506
144,6093.0,53.641786,-6.231295,1,house,K32,450000.0,452896.620170413,2896.6201704129926,0.004415003220055246
118,5135.0,53.402554,-6.20799,3,house,,399950.0,458764.1893417754,58814.189341775374,0.08964407483631343
60,6681.0,51.892821,-8.458809,1,apartment,T12,260000.0,224754.96012691793,-35245.039873082074,-0.026129118227422657
176,7170.0,53.329418,-6.211532,4,house,D04,1200000.0,1376525.7487463374,176525.74874633737,0.26905900783899583
45,13498.0,54.664153,-8.342571,1,house,F94,85000.0,95527.15008704754,10527.150087047543,0.016045390419860656
89,8383.0,54.408844,-8.314163,1,house,,69000.0,111206.86536332246,42206.86536332246,0.06433133635913975
103,1882.0,53.350539,-6.25628,2,apartment,D01,495000.0,489953.9824037735,-5046.017596226477,-0.003740894912425786
180,19270.0,53.7234607,-6.5963051,2,house,,400000.0,421646.5462252911,21646.546225291095,0.032993477109602834
87,9434.0,53.296091,-6.225784,2,apartment,D14,560000.0,541914.3214601951,-18085.67853980488,-0.013407924476505871
130,3580.0,51.752659,-8.753519,3,house,P72,379000.0,267670.7352586649,-111329.26474133512,-0.08253460716950536
120,36074.0,53.318444,-6.255553,2,house,D06,1095000.0,791755.6025097615,-303244.39749023854,-0.2248120229785147
135,6726.0,53.048159,-7.268648,3,house,R32,195000.0,284006.9926399404,89006.9926399404,0.1356636824968123
66,1747.0,53.387206,-6.291507,1,house,D11,265000.0,277542.2379955729,12542.237995572912,0.01911676984879194
210,5135.0,53.9940652,-7.3524272,4,house,H12,385000.0,323594.1496637679,-61405.850336232106,-0.04552358939211275
48,901.0,53.461822,-6.217516,1,apartment,K67,215000.0,194189.76318077248,-20810.236819227517,-0.015427791829668037
118,4769.0,51.92223,-8.644878,2,house,T23,299950.0,281907.3007579954,-18042.6992420046,-0.01337606152053819
140,3873.0,54.9584309,-7.7195043,3,house,F92,265000.0,256567.63003331705,-8432.369966682949,-0.006251387219031101
168,2570.0,52.368142,-7.709995,3,house,E91,320000.0,324047.0419711552,4047.0419711552095,0.006168466102962147
92,2682.0,51.91944,-8.426329,2,house,T23,275000.0,272486.46907092666,-2513.530929073342,-0.0018634209820883277
312,22147.0,53.812361,-9.573337,4,house,F28,395000.0,682271.1351191888,287271.1351191888,0.43785616061608557
146,1303.0,53.250865,-7.545271,4,house,R35,345000.0,322786.35699672566,-22213.643003274337,-0.016468215283183874
72,1591.0,54.307747,-8.182193,1,house,,95000.0,119300.45411306123,24300.454113061234,0.03703854038366151
175,7552.0,52.822362,-8.977483,3,house,V95,375000.0,315129.70372861525,-59870.29627138475,-0.044385197327598755
166,4804.0,51.598262,-9.150416,2,house,,325000.0,369777.5735114297,44777.57351142971,0.06824958731507974
360,13553.0,53.230639,-6.220354,4,house,D18,1950000.0,1698730.9881474192,-251269.01185258082,-0.18627976422288045
230,7480.0,51.7339135,-8.7552107,3,house,P72,590000.0,533247.1336622502,-56752.86633774976,-0.042074072255958085
92,843.0,53.4052032,-6.4134536,3,house,D15,355000.0,338263.8253485982,-16736.174651401816,-0.012407461807845913
163,5028.0,53.238002,-6.723316,3,house,W91,485000.0,448124.715891836,-36875.28410816402,-0.02733770940823625
54,2641.0,53.71590937695595,-6.344780973874833,1,apartment,A92,130000.0,121305.06978472567,-8694.930215274333,-0.0064460378082195485
168,5638.0,53.234988,-8.623362,4,house,H65,340000.0,359704.5753670042,19704.575367004203,0.030033542051438943
200,1247.0,53.286496,-6.315166,3,house,D16,650000.0,844762.5578630302,194762.55786303023,0.29685539336311245
188,3820.0,53.234132,-6.112035,2,house,D18,650000.0,928848.5134614427,278848.51346144266,0.4250184740874599
55,11371.0,53.363598,-6.242382,1,apartment,D03,230000.0,283756.6627466271,53756.66274662712,0.08193543687571019
120,9672.0,52.372412,-9.392471,1,house,,179000.0,172608.01732674259,-6391.982673257415,-0.004738734062398863
75,5313.0,53.767057,-8.505529,1,house,F45,90000.0,91983.9983004243,1983.9983004242968,0.0030239929192057377
183,4167.0,51.730655,-9.394518,3,house,P75,385000.0,392972.0148198111,7972.014819811098,0.012150875513228207
97,4218.0,53.348783,-6.46338,3,house,K78,375000.0,334123.9018662986,-40876.098133701424,-0.030303736487667557
196,2630.0,53.331108,-6.224675,3,house,,1100000.0,1197373.9032499664,97373.90324996645,0.1484164547320179
134,14619.0,53.286619,-6.18588,2,house,A94,740000.0,772917.1661881333,32917.1661881333,0.05017205783490126
65,8211.0,53.272906,-6.255093,2,apartment,D16,350000.0,358673.43730241305,8673.437302413047,0.0132199775483995
193,11004.0,53.705702,-9.880302,4,house,,495000.0,356779.7118214535,-138220.28817854653,-0.10247042603018769
152,3604.0,53.50034,-6.389775,4,house,A84,425000.0,505369.37703731365,80369.37703731365,0.12249830407104535
134,6113.0,53.274613,-6.3149,3,house,D16,575000.0,611695.449391569,36695.44939156901,0.05593088416630493
214,3861.0,51.993297,-8.212418,4,house,,410000.0,401648.00371097005,-8351.99628902995,-0.006191801718962711
84,6884.0,51.852171,-8.303412,1,house,P24,250000.0,219453.91566850292,-30546.084331497084,-0.022645519816593556
116,17542.0,53.294617,-6.282007,3,house,D14,600000.0,608670.2147185178,8670.214718517847,0.013215065714110859
128,5197.0,53.30762,-6.260075,1,house,D06,498000.0,860420.0053577684,362420.0053577684,0.5523974137205746
117,3302.0,52.516066,-6.577375,3,house,Y21,210000.0,214439.7007720624,4439.70077206241,0.0067669532253317845
248,4672.0,52.736883,-6.31517,3,house,,600000.0,547923.9926983197,-52076.00730168028,-0.038606855219844596
223,6968.0,53.810735,-8.968643,1,house,F12,99000.0,158556.7706079428,59556.7706079428,0.09077591073070149
91,3928.0,53.281529,-9.010907,1,house,H91,215000.0,267264.1548843733,52264.1548843733,0.07966056939908522
275,2896.0,52.641243,-6.322195,5,house,Y25,649000.0,657205.0947003097,8205.09470030968,0.012506133835821677
136,12920.0,53.387128,-6.140453,1,house,D13,535000.0,619512.5099701093,84512.50997010933,0.12881323118031898
130,7855.0,53.463182,-6.249711,3,house,K67,380000.0,517927.2869408666,137927.28694086662,0.21022756873594084
74,3363.0,53.300641,-6.190257,1,apartment,A94,485000.0,456249.18091799587,-28750.819082004135,-0.02131458933325452
130,3870.0,53.617886,-6.192492,3,house,K32,250000.0,391385.24887794664,141385.24887794664,0.21549816418472556
260,6599.0,53.036017,-8.229123,2,house,E45,779000.0,414835.5186501176,-364164.4813498824,-0.26997548652757547
282,3769.0,53.31822,-6.218048,5,house,D04,2500000.0,1617917.5857149852,-882082.4142850148,-0.6539370014101245
64,5502.0,52.722104,-9.324873,1,house,,100000.0,125828.12679816573,25828.12679816573,0.03936700577681838
110,3083.0,53.226019,-8.551584,1,house,H62,175000.0,241218.6905236328,66218.6905236328,0.10092995100838414
40,9782.0,53.351272,-6.276026,1,apartment,D07,225000.0,229989.8669100628,4989.8669100627885,0.00760551165824179
126,5619.0,53.293322,-7.502266,3,house,R35,215000.0,258299.04767216244,43299.04767216244,0.06599603111603927
207,24168.0,52.906731,-9.284034,3,house,V95,270000.0,541074.3333157895,271074.33331578947,0.4131691364604783
75,16585.0,53.283819,-6.161867,1,house,A94,375000.0,504643.52256974124,129643.52256974124,0.19760152727345837
65,5815.0,53.339528,-6.26987,2,apartment,D08,345000.0,370586.7489083806,25586.74890838063,0.03899909970078652
119,2347.0,53.89996,-8.598317,2,house,F45,150000.0,131339.5685143282,-18660.431485671812,-0.013834020963506475
82,6416.0,53.3326493,-6.3236221,2,house,D12,325000.0,336014.23286683875,11014.232866838749,0.016787797747951944
196,5846.0,53.315109,-6.393749,4,house,D22,475000.0,603120.8740900481,128120.87409004814,0.19528071973040423
109,5598.0,53.303126,-8.749549,2,house,H65,250000.0,263894.7995252437,13894.799525243696,0.021178332344908905
91,6539.0,53.280499,-6.243236,2,apartment,D16,515000.0,484117.0833333297,-30882.916666670295,-0.022895232455315277
95,3831.0,52.252368,-7.109124,1,house,X91,172000.0,200258.62871940312,28258.628719403117,0.04307155562364333
112,2761.0,53.381706,-6.246799,2,house,D09,525000.0,521780.3496677357,-3219.650332264311,-0.0023869067671830157
98,1582.0,53.31195,-6.4012682,2,house,D22,295000.0,322986.86581951,27986.865819510014,0.04265733698000648
64,4752.0,53.400385,-6.263637,2,apartment,D09,235000.0,308145.0584670653,73145.05846706528,0.11148706066531987
118,8578.0,53.611329,-6.203022,2,house,K32,299000.0,312039.6369327379,13039.636932737892,0.01987490097404829
53,5342.0,53.342843,-6.276137,2,apartment,D08,325000.0,298518.01377631765,-26481.986223682354,-0.01963257670944054
154,1390.0,52.736628,-6.769278,4,house,,249000.0,334364.07410302875,85364.07410302875,0.13011117781043818
107,4443.0,51.902296,-8.16939,3,house,P25,285000.0,265969.9349432047,-19030.065056795313,-0.014108050992000973
60,7314.0,52.677714,-7.801161,1,house,E41,140000.0,122595.9621553917,-17404.037844608305,-0.012902586125987601
104,6133.0,53.276744,-8.968853,2,house,H91,325000.0,316132.72958187864,-8867.270418121363,-0.0065738032342693925
70,1989.0,53.341535,-6.414835,2,apartment,K78,245000.0,239979.37760958704,-5020.622390412958,-0.0037220680267845544
232,5983.0,52.171071,-8.46549,3,house,,250000.0,403892.0713916728,153892.07139167283,0.2345609540647283
76,5087.0,52.510556,-6.59228,2,house,Y21,150000.0,138219.84519328785,-11780.154806712148,-0.00873328725943661
65,1170.0,53.280418,-6.242837,2,apartment,D16,415000.0,382027.49636492203,-32972.50363507797,-0.024444360081234212
59,2134.0,53.296238,-6.686258,2,apartment,W91,199000.0,198272.29154981504,-727.7084501849604,-0.0005394909524417738
43,3117.0,53.327795,-6.232073,1,apartment,D04,380000.0,362485.3483032667,-17514.651696733315,-0.012984590357793634
110,14035.0,53.280518,-6.192263,2,apartment,D18,865000.0,640884.0499315417,-224115.95006845833,-0.16614968168789918
312,16557.0,53.200473,-6.102621,4,house,A98,1295000.0,1213005.8513860074,-81994.14861399261,-0.06078684577480454
40,17953.0,53.32837,-6.274288,1,house,D06,334950.0,352707.79342955485,17757.793429554848,0.02706627398834359
59,1784.0,53.365135,-6.204604,1,apartment,D03,325000.0,324581.04928312154,-418.9507168784621,-0.00031059158543160834
94,4694.0,52.194236,-8.826533,1,house,P51,255000.0,164737.20180163824,-90262.79819836176,-0.06691685792258814
67,8934.0,52.164758,-7.141142,1,house,X91,195000.0,167586.79229782746,-27413.20770217254,-0.0203229432459803
67,17472.0,53.358662,-6.275734,2,house,D07,410000.0,367381.44421447226,-42618.555785527744,-0.03159551774695389
227,14202.0,52.17262,-7.133982,2,house,X91,615000.0,454630.8770186899,-160369.12298131012,-0.11889059537160644
87,6919.0,53.5814838,-6.1088959,3,house,K34,395000.0,397304.6264476739,2304.626447673887,0.003512691547008726
279,4320.0,52.501396,-6.568034,3,house,Y21,279000.0,481061.5841692977,202061.5841692977,0.30798050564900953
44,4712.0,52.358665,-8.466947,1,house,,90000.0,115866.40611753654,25866.406117536535,0.0394253507818038
164,4416.0,54.260256,-8.465844,2,house,F91,220000.0,320400.9800495909,100400.98004959087,0.15303029880940375
73,816.0,53.398325,-6.668769,1,apartment,W23,195000.0,226287.59409597455,31287.59409597455,0.04768827825355309
179,12339.0,53.269067,-9.065158,3,house,H91,1225000.0,479868.44241172296,-745131.557588277,-0.5524076758976049
114,9067.0,53.4727974,-7.864295,2,house,N37,380000.0,310807.2981982723,-69192.7018017277,-0.05129641766224634
110,3142.0,53.291305,-6.182798,2,house,A94,645000.0,706189.0087753276,61189.00877532759,0.09326375392067467
251,11895.0,52.1614422,-9.8537061,4,house,,450000.0,478801.12676236616,28801.126762366155,0.04389842641292393
87,2429.0,51.914586,-8.171548,1,house,P25,230000.0,235624.0590207468,5624.05902074679,0.008572141746440165
132,1990.0,53.897208,-8.620094,1,house,F45,190000.0,107833.86742267593,-82166.13257732407,-0.06091434710058798
83,2985.0,53.282344,-6.140736,2,apartment,A96,510000.0,495915.22926851135,-14084.77073148865,-0.010441827870658237
167,15072.0,53.333697,-6.212254,4,house,D04,1400000.0,1395216.685162604,-4783.314837395912,-0.0035461386724308253
158,8449.0,53.616879,-9.229396,4,house,F31,279000.0,305662.68796183757,26662.687961837568,0.040639036629389176
181,3244.0,53.36381,-6.483627,4,house,W23,550000.0,549246.4609425582,-753.5390574417543,-0.0005586406255114972
166,4410.0,51.489886,-9.706447,1,house,P81,725000.0,399135.8061929865,-325864.1938070135,-0.24158134241664156
98,3559.0,52.939383,-7.629127,2,house,,225000.0,181548.58256123136,-43451.417438768636,-0.03221296464680088
142,4287.0,53.278905,-6.152974,2,house,A96,695000.0,805213.8622769056,110213.86227690557,0.16798700838221609
95,1798.0,53.318278,-6.324333,3,house,D12,355000.0,433218.4779691173,78218.47796911729,0.11921992245612108
240,5942.0,52.983792,-8.371899,3,house,,385000.0,401400.7113136179,16400.71131361788,0.02499782125403606
205,24387.0,51.937039,-8.497494,4,house,T23,490000.0,538008.0983108925,48008.09831089247,0.0731735250607949
120,1231.0,53.281648,-6.273406,3,house,D16,579950.0,606942.2536911819,26992.25369118189,0.04114135784193103
266,3245.0,54.298167,-9.260819,4,house,,829000.0,371051.38911252574,-457948.61088747426,-0.3395029042115371
95,1741.0,52.694566,-6.64777,2,house,,212000.0,199511.0377189494,-12488.962281050597,-0.00925876586193395
153,5417.0,53.738094,-7.800497,4,house,N39,295000.0,239025.6324558844,-55974.36754411561,-0.0414969275827779
70,5014.0,53.284224,-6.430001,1,apartment,D22,219950.0,214273.52586634376,-5676.474133656244,-0.004208287585638085
48,8544.0,53.276583,-9.084699,1,apartment,H91,130000.0,208947.4333606661,78947.4333606661,0.12033098991116326
144,2958.0,51.91454902570149,-8.17324882254266,3,house,P25,345000.0,341656.03394654224,-3343.966053457756,-0.002479068960452987
118,3174.0,52.922582,-8.651876,2,house,,170000.0,236850.35537863852,66850.35537863852,0.1018927290755024
104,6073.0,51.908664,-8.45038,2,house,T23,355000.0,283438.51135765197,-71561.48864234803,-0.053052531760485806
120,2062.0,53.285314,-9.047885,2,house,H91,370000.0,355922.0329299707,-14077.967070029292,-0.010436783936099186
104,2702.0,53.299561,-6.495231,3,house,D22,359000.0,349262.275104072,-9737.724895927997,-0.007219119796375755
220,11234.0,52.259851,-6.415131,3,house,Y35,495000.0,502292.58598227886,7292.5859822788625,0.01111529600020026
95,3962.0,53.971342,-6.71183,1,house,,219000.0,204892.18857247024,-14107.811427529756,-0.010458909226589968
224,1746.0,53.437156,-7.77675,3,house,N37,695000.0,417980.28774559184,-277019.71225440816,-0.205370197874288
108,4530.0,53.381587,-6.168171,1,house,,595000.0,520613.3976313316,-74386.60236866842,-0.05514694648740224
341,6117.0,51.903387,-8.457422,5,house,T23,495000.0,737342.0345595283,242342.03455952834,0.36937561709463207
220,24141.0,53.272883,-6.106627,4,house,A96,2000000.0,1445373.6784490235,-554626.3215509765,-0.411175495333004
145,13704.0,53.363411,-6.261913,3,house,D01,695000.0,666842.8724720045,-28157.1275279955,-0.02087445259738544
114,2370.0,52.786141,-6.173013,3,house,Y14,300000.0,267498.7027769669,-32501.297223033092,-0.024095028427924225
150,8890.0,53.769449,-8.495367,3,house,F45,85000.0,180618.5578880348,95618.55788803479,0.14574097262898045
94,1234.0,51.906843,-8.422982,2,house,T23,270000.0,275683.0403210188,5683.04032101878,0.008662040530299958
135,1464.0,53.357321,-6.280159,2,house,D07,595000.0,668767.3168843007,73767.31688430067,0.11243550152196455
110,5139.0,52.853004,-8.999151,3,house,V95,237500.0,215361.2500471473,-22138.749952852697,-0.016412692878444764
72,6952.0,53.32382,-6.320552,3,house,D12,308000.0,331318.2549730731,23318.254973073083,0.035541481014236175
198,4785.0,51.878188,-8.67103,3,house,P31,670000.0,539007.4691303081,-130992.53086969187,-0.0971120855112877
155,1138.0,52.112327,-9.798489,4,house,V93,255000.0,329240.76532487595,74240.76532487595,0.1131571275090445
111,2013.0,53.652793,-6.656961,3,house,C15,280000.0,301456.89889198274,21456.89889198274,0.032704418296927405
73,3286.0,53.21955,-7.006346,3,house,,180000.0,169869.4967714804,-10130.503228519607,-0.007510308330320195
81,13787.0,53.541391,-8.238394,1,house,F42,60000.0,104609.99846828333,44609.99846828333,0.0679941708947119
90,2716.0,52.393018,-6.938386,2,house,Y34,155000.0,183946.80100948806,28946.80100948806,0.044120461830853996
117,5344.0,53.575705,-9.268122,2,house,F31,159000.0,212916.9453140674,53916.94531406739,0.0821797381681598
130,9706.0,53.243117,-9.421596,1,house,,425000.0,202263.712199436,-222736.287800564,-0.16512686092669307
189,21708.0,52.653989,-8.637089,2,house,V94,490000.0,419236.1733421427,-70763.82665785728,-0.052461180342716594
117,3577.0,52.841049,-9.030741,3,house,V95,189000.0,233851.07783059095,44851.07783059095,0.0683616219577642
88,2107.0,53.33752,-6.391949,1,house,D22,290000.0,281282.72351882834,-8717.276481171662,-0.0064626043442676095
279,6618.0,52.894007,-8.333308,4,house,,695000.0,444863.45358330733,-250136.54641669267,-0.1854402042913455
215,2006.0,52.281083,-7.050747,3,house,X91,549000.0,464221.98938091274,-84778.01061908726,-0.06285067829483815
321,2524.0,53.287679,-7.723825,4,house,,395000.0,412859.14444846835,17859.144448468345,0.027220752328109887
70,5968.0,52.257823,-7.122735,1,house,X91,185000.0,147415.54329972214,-37584.456700277864,-0.02786345869295028
63,1375.0,53.522464,-7.349005,2,apartment,N91,130000.0,126741.2360424658,-3258.7639575342037,-0.00241590388401592
