price,floor_area,latitude,longitude,bedroom,bathroom,type_house,place,predicted_price,residual,res_percentage
255000.0,115,52.633844,-8.649542,3,1,house,Limerick,235335.965347821,-19664.03465217899,-0.07711386138109408
495000.0,256,52.853338,-8.926759,5,4,house,Miltown Malbay,499836.1146196301,4836.114619630098,0.009769928524505249
165000.0,40,53.284756,-6.377093,1,1,apartment,Dublin 24,199322.40877920826,34322.40877920826,0.20801459866186822
225000.0,125,52.141171,-9.721481,4,3,house,,252298.55906074855,27298.55906074855,0.12132692915888245
285000.0,111,51.914299,-8.256814,3,3,house,Glanmire,275224.06287591596,-9775.937124084041,-0.03430153376871593
235000.0,98,52.361108,-7.68472,3,2,house,Clonmel,204537.1251991141,-30462.87480088591,-0.12962925447185494
190000.0,95,52.829931,-6.906633,3,2,house,Carlow,204958.6974306614,14958.697430661414,0.07872998647716534
235000.0,128,52.67337,-8.668196,4,3,house,Limerick,282743.25570693956,47743.255706939555,0.20316279024229597
395000.0,121,53.260058,-6.222356,3,3,apartment,Dublin 18,601277.7898618563,206277.78986185626,0.5222222528148259
1350000.0,172,53.336499,-6.24002,3,3,house,Dublin 2,1120646.0139717478,-229353.98602825217,-0.16989184150240902
280000.0,160,52.33770587005506,-8.839059871582606,4,2,house,Charleville,293506.2397427572,13506.239742757229,0.04823657050984725
125000.0,76,52.312877,-9.270163,2,1,house,,138870.9524507668,13870.95245076681,0.11096761960613448
175000.0,103,54.69559,-8.410178,3,1,house,Bundoran,167559.68950753688,-7440.310492463119,-0.042516059956932105
185000.0,68,51.909737,-8.449898,2,1,house,Cork city northside,198897.11801514035,13897.118015140353,0.0751195568385965
300000.0,48,53.452025,-6.15964,2,1,apartment,Malahide,313714.2055928425,13714.205592842482,0.045714018642808274
375000.0,185,53.048204,-6.858175,4,2,house,,373650.0375283975,-1349.9624716024846,-0.003599899924273292
239950.0,72,53.31437,-6.405713,2,1,house,Dublin 22,263473.53498159815,23523.534981598146,0.09803515308021732
245000.0,157,53.514703,-9.07254,3,2,house,,275439.93544315774,30439.935443157738,0.12424463446186831
375000.0,203,52.798146,-6.156304,4,4,house,Arklow,583914.3096406827,208914.30964068265,0.5571048257084871
635000.0,78,53.328779,-6.250777,2,2,apartment,Dublin 6,516199.11521407764,-118800.88478592236,-0.18708800753688562
299950.0,79,53.33097,-6.316231,3,1,house,Dublin 12,348172.91892449936,48222.91892449936,0.16076985805800753
395000.0,142,51.893832,-8.454688,4,2,house,Cork city southside,396752.0663366093,1752.0663366093067,0.0044356109787577385
500000.0,152,51.918661,-8.337427,4,2,house,Glanmire,379559.12960872665,-120440.87039127335,-0.2408817407825467
795000.0,344,52.35862,-6.886695,4,4,house,Wexford,663050.4536484822,-131949.54635151778,-0.16597427214027394
395000.0,334,53.281695,-8.899583,5,5,house,Galway,660768.6887562617,265768.6887562617,0.672832123433574
210000.0,72,53.270761,-6.376807,2,1,apartment,Dublin 24,240148.9409866138,30148.9409866138,0.14356638565054192
285000.0,73,53.352511,-6.234281,2,1,house,Dublin 1,360831.41897187696,75831.41897187696,0.26607515428728756
225000.0,100,51.743309,-8.744219,3,1,house,Bandon,238158.43271488728,13158.432714887284,0.058481923177276816
480000.0,307,52.965291,-6.908034,5,3,house,Athy,565150.8631152697,85150.86311526969,0.1773976314901452
480000.0,307,52.965291,-6.908034,5,3,house,Athy,565150.8631152697,85150.86311526969,0.1773976314901452
325000.0,137,53.232929,-6.893862,4,2,house,,301675.02868458314,-23324.971315416857,-0.07176914250897494
420000.0,89,53.184473,-6.128009,3,2,house,Bray,394894.49109174457,-25105.508908255433,-0.059775021210131986
140000.0,67,54.274213,-8.473902,2,1,apartment,Sligo,122596.02903068581,-17403.970969314192,-0.12431407835224423
179000.0,100,51.725204,-9.10336,3,2,house,Dunmanway,236688.52674607476,57688.52674607476,0.32228227232443996
225000.0,62,51.911343,-8.474723,2,2,house,Cork city northside,202384.55266092496,-22615.447339075035,-0.10051309928477793
220000.0,83,52.789867,-6.158637,3,1,house,Arklow,222626.91606711497,2626.916067114973,0.011940527577795332
440000.0,197,53.103515,-8.316178,4,4,house,,394400.9596915431,-45599.040308456926,-0.10363418251922028
399000.0,182,52.445572,-7.469108,6,3,house,,357951.1568866457,-41048.84311335429,-0.102879306048507
185000.0,65,52.658139,-7.240553,2,2,,Kilkenny,178788.22477183532,-6211.775228164683,-0.03357716339548477
475000.0,163,53.397773,-6.665517,4,3,house,Maynooth,474555.6152905789,-444.3847094210796,-0.000935546756675957
985000.0,154,53.258192,-6.164236,3,3,apartment,Dublin 18,856301.5455493128,-128698.45445068716,-0.13065832939156058
340000.0,76,53.253876,-6.208672,2,2,apartment,Dublin 18,363145.77924336214,23145.779243362136,0.06807582130400629
625000.0,99,53.338529,-6.237585,3,2,apartment,Dublin 4,634011.6572394227,9011.657239422668,0.014418651583076269
249000.0,118,51.86701,-8.341218,3,2,house,Cork city southside,333625.4781214944,84625.47812149441,0.3398613579176482
650000.0,109,53.37541,-6.260312,4,2,house,Dublin 9,535220.6943184988,-114779.30568150117,-0.17658354720230948
150000.0,91,52.701852,-8.890465,2,1,house,Shannon,178287.0839142109,28287.083914210903,0.1885805594280727
595000.0,108,53.381587,-6.168171,3,1,house,Dublin 5,526483.9910595511,-68516.00894044887,-0.11515295620243507
185000.0,65,52.589047,-8.397948,2,1,house,Limerick,150859.9756174464,-34140.02438255359,-0.1845406723381275
415000.0,217,52.515284,-8.807018,5,4,house,Limerick,471633.1769505215,56633.176950521476,0.1364654866277626
255000.0,101,51.892087,-8.441552,3,2,,Cork city southside,311742.23233084695,56742.23233084695,0.22251855816018412
245000.0,145,52.59198,-8.476985,4,3,house,,281187.80065920635,36187.80065920635,0.14770530881308713
165000.0,220,53.7900442,-8.92467429,4,2,house,Knock,259112.3709117194,94112.3709117194,0.570378005525572
375000.0,61,53.313324,-6.207533,1,1,apartment,Dublin 4,407288.8795404261,32288.879540426075,0.08610367877446953
575000.0,234,52.272405,-6.387565,4,2,house,Wexford,476789.9127704652,-98210.08722953481,-0.1708001517035388
995000.0,339,53.271985,-6.689527,5,5,house,Naas,845784.0141835827,-149215.98581641726,-0.14996581489087163
340000.0,108,53.302501,-8.750661,4,2,house,Athenry,279085.3772417641,-60914.6227582359,-0.17916065517128205
449000.0,87,52.221229,-6.929366,3,1,,New Ross,217601.9871616831,-231398.0128383169,-0.5153630575463628
350000.0,180,53.281631,-6.884157,3,3,house,Naas,428724.2989944803,78724.29899448028,0.22492656855565796
350000.0,180,53.780919,-7.936663,4,4,house,,284863.5342028858,-65136.465797114186,-0.18610418799175482
310000.0,100,51.864001,-8.405737,3,3,house,Cork city southside,303216.02260238444,-6783.977397615556,-0.021883798056824375
250000.0,75,51.882473,-8.471489,3,1,house,Cork city southside,253326.71952485395,3326.71952485395,0.013306878099415801
79950.0,58,53.697329,-7.608732,1,2,apartment,Longford,84249.54935698588,4299.549356985881,0.053777978198697694
420000.0,132,51.853635,-8.290495,3,3,,Cobh,330424.4597600942,-89575.54023990582,-0.21327509580929957
180000.0,80,53.717292,-6.345775,2,2,apartment,Drogheda,192190.8635055705,12190.863505570509,0.06772701947539171
82500.0,119,54.090454,-8.517341,2,1,house,Ballymote,151410.68043651956,68910.68043651956,0.8352809749881158
350000.0,42,53.33512,-6.273018,1,1,house,Dublin 8,310712.29789873515,-39287.70210126485,-0.11225057743218528
420000.0,166,51.81671,-10.124296,4,3,house,Caherciveen,367518.38767107495,-52481.61232892505,-0.12495621983077394
475000.0,77,53.338529,-6.237585,3,2,apartment,Dublin 4,504032.69388976746,29032.693889767455,0.061121460820563064
195000.0,75,55.063596,-8.2987,3,1,house,,127381.8608669457,-67618.1391330543,-0.34675968786181693
199000.0,177,53.519151,-8.857774,5,2,house,Tuam,269941.51984280976,70941.51984280976,0.3564900494613556
230000.0,90,53.708759,-6.358331,3,1,house,Drogheda,218381.91271979024,-11618.087280209758,-0.05051342295743373
595000.0,196,52.09311,-7.5491,4,3,,,415818.6032921106,-179181.3967078894,-0.30114520455107463
148000.0,58,52.25461,-7.12282,2,1,house,Waterford,150732.274109187,2732.274109187012,0.018461311548560892
199000.0,178,53.519151,-8.857774,5,2,house,Tuam,270059.7287031083,71059.72870310833,0.3570840638347152
330000.0,135,52.139342,-8.663192,3,3,house,Mallow,274970.04091172124,-55029.95908827876,-0.1667574517826629
210000.0,65,53.289316,-9.02809,2,1,apartment,Galway,207490.46788361442,-2509.5321163855842,-0.01195015293516945
1300000.0,328,53.287015,-6.273083,4,5,house,Dublin 14,1784271.4983671461,484271.4983671461,0.37251653720549704
359500.0,54,53.324095,-6.208506,1,1,apartment,Dublin 4,389213.97582729015,29713.975827290153,0.08265361843474313
365000.0,158,52.756894,-9.134607,4,3,house,,305012.96111906413,-59987.03888093587,-0.16434805172859143
610000.0,331,53.769634,-6.414831,6,5,house,Drogheda,723353.5918431089,113353.59184310888,0.18582556039853915
750000.0,114,53.333033,-6.216562,3,1,house,Dublin 4,772889.1037255052,22889.103725505178,0.030518804967340236
259000.0,95,52.269098,-6.384668,3,2,house,Wexford,250057.66196168156,-8942.338038318441,-0.0345264016923492
650000.0,137,53.280572,-6.285003,6,3,house,Dublin 14,712383.6828945286,62383.68289452861,0.09597489676081325
275000.0,95,53.091611,-6.112768,2,2,house,Greystones,358473.89331928134,83473.89331928134,0.30354143025193214
150000.0,81,55.272615,-7.653594,4,2,house,Letterkenny,181397.62733974535,31397.627339745348,0.2093175155983023
195000.0,40,51.896652,-8.469706,1,1,apartment,Cork city southside,198750.72415859232,3750.7241585923184,0.01923448286457599
375000.0,124,51.884416,-8.622601,3,3,house,Ballincollig,359342.31529435713,-15657.684705642867,-0.041753825881714314
295000.0,60,53.356209,-6.242235,2,1,house,Dublin 3,337724.14500954247,42724.145009542466,0.14482761020183887
2650000.0,294,53.3281,-6.251151,6,5,house,Dublin 6,1816627.3004629037,-833372.6995370963,-0.3144802639762628
245000.0,96,53.702708,-6.249406,3,3,house,Drogheda,281797.02640945395,36797.026409453945,0.15019194452838344
89000.0,84,54.503046,-8.187347,4,1,house,Bundoran,140764.28984231967,51764.289842319675,0.5816212341833671
325000.0,61,53.330955,-6.299726,2,1,house,Dublin 12,315971.5677551616,-9028.43224483839,-0.02777979152257966
395000.0,41,53.286862,-6.128063,1,1,house,Dun Laoghaire,366974.4067898892,-28025.59321011079,-0.07095086888635643
599000.0,110,53.23824,-6.123491,4,2,house,Dublin 18,552030.4225531081,-46969.577446891926,-0.07841331794138885
199000.0,95,52.694566,-6.64777,3,2,house,,221010.46754393599,22010.467543935985,0.11060536454239188
795000.0,450,52.562641,-8.811821,6,6,house,Limerick,940945.4445994165,145945.44459941646,0.18357917559675027
295000.0,194,52.296288,-8.7153691,5,2,house,Charleville,346588.928382433,51588.92838243302,0.17487772333028143
280000.0,158,52.339134,-8.838849,4,1,house,Charleville,271777.62059989193,-8222.379400108068,-0.02936564071467167
400000.0,88,53.362809,-6.273695,2,2,house,Dublin 7,406217.48891682504,6217.488916825037,0.015543722292062594
230000.0,54,53.647875,-6.680179,2,1,,Trim,202487.14413275017,-27512.855867249833,-0.11962111246630362
234000.0,105,53.422102,-7.972628,4,1,house,Athlone,226988.347243419,-7011.652756580996,-0.029964328019576904
495000.0,75,53.340577,-6.222577,3,1,house,Dublin 4,514644.61573770724,19644.615737707238,0.03968609239940856
1295000.0,229,53.315179,-6.265076,5,6,house,Dublin 6,1567790.9742609905,272790.9742609905,0.21064940097373785
480000.0,172,51.879323,-8.090973,4,3,house,Midleton,447612.7932900818,-32387.206709918217,-0.06747334731232962
197500.0,83,52.82023,-6.930864,3,1,house,Carlow,179336.63571945624,-18163.364280543756,-0.09196640142047471
325000.0,101,51.886544,-8.509058,3,2,house,Cork city southside,310149.0858561794,-14850.914143820584,-0.04569512044252488
225000.0,52,51.896724,-8.460531,2,1,house,Cork city southside,215839.0156298259,-9160.98437017409,-0.04071548608966262
550000.0,210,53.319239,-6.630007,2,4,house,Maynooth,672404.8622168056,122404.86221680557,0.22255429493964649
450000.0,73,53.314692,-6.290693,2,1,house,Dublin 6W,408685.3895745747,-41314.610425425286,-0.09181024538983397
239000.0,87,53.611076,-6.182427,2,2,apartment,Balbriggan,264598.7063326101,25598.706332610105,0.10710755787702973
495000.0,232,53.282099,-6.439816,4,3,house,Dublin 22,637758.1313635494,142758.1313635494,0.28840026538090785
150000.0,54,53.244083,-9.307079,1,1,apartment,Galway,201331.89867526334,51331.898675263335,0.3422126578350889
290000.0,154,53.557717,-9.10736,4,3,house,,281499.75234624004,-8500.247653759958,-0.02931119880606882
190000.0,78,53.283416,-9.008142,3,2,house,Galway,246080.91285953933,56080.91285953933,0.2951626992607333
215000.0,42,53.345996,-6.282906,1,1,apartment,Dublin 8,250741.65066211118,35741.65066211118,0.1662402356377264
210000.0,91,54.98256,-7.693933,3,2,house,Letterkenny,174982.16194270563,-35017.83805729437,-0.16675160979663986
475000.0,100,53.357369,-6.280232,3,2,house,Dublin 7,462301.1657619083,-12698.834238091717,-0.02673438786966677
148000.0,71,53.34404,-7.612614,3,2,house,,186391.62441341172,38391.624413411715,0.25940286765818726
349000.0,230,52.197255,-7.331703,4,2,house,,388320.1279457846,39320.127945784596,0.11266512305382406
255000.0,150,53.062919,-8.822922,3,3,house,Galway,354714.61745216907,99714.61745216907,0.39103771549870225
150000.0,149,52.873836,-7.307953,4,1,house,,260045.1505563666,110045.1505563666,0.733634337042444
295000.0,116,51.902659,-8.163571,3,3,house,Midleton,290184.4753143346,-4815.524685665383,-0.01632381249378096
100000.0,64,52.722104,-9.324873,2,1,house,,135924.59709198156,35924.59709198156,0.3592459709198156
235000.0,69,53.269959,-6.371971,2,2,apartment,Dublin 24,255049.8064559336,20049.806455933605,0.08531832534439832
220000.0,109,52.279027,-9.694767,3,1,house,Tralee,198210.71935037166,-21789.280649628345,-0.09904218477103793
289950.0,64,53.20144,-6.128374,2,2,apartment,Bray,303526.5235277333,13576.523527733283,0.04682367141829034
385000.0,89,53.331314,-6.325234,3,1,house,Dublin 8,397741.8404187789,12741.840418778884,0.03309568939942567
185000.0,130,52.651537,-7.254127,4,1,house,Kilkenny,271255.3283336362,86255.32833363622,0.46624501801965523
120000.0,58,52.675361,-8.63344,1,1,house,Limerick,141541.01898576313,21541.018985763134,0.17950849154802612
475000.0,94,53.388538,-6.174171,3,2,house,Dublin 13,431401.4868805066,-43598.51311949338,-0.09178634340945975
360000.0,60,53.451886,-6.159359,2,1,apartment,Malahide,332191.9229263358,-27808.07707366417,-0.07724465853795603
575000.0,276,51.558127,-9.142509,5,2,house,Skibbereen,587486.0470938663,12486.047093866277,0.021714864511071786
185000.0,93,52.836165,-6.909767,3,2,house,Carlow,201774.23649452254,16774.23649452254,0.09067154861904077
390000.0,236,53.810766,-7.229043,4,5,house,,357045.10829503066,-32954.89170496934,-0.0844997223204342
270000.0,210,52.559903,-7.665887,3,3,,,390322.4673850503,120322.46738505032,0.44563876809277897
350000.0,114,53.357696,-6.253059,3,1,house,Dublin 1,495959.6801081882,145959.6801081882,0.41702765745196624
325000.0,245,53.9299406,-6.711625,4,2,house,,375489.9219175009,50489.921917500906,0.1553536059000028
475000.0,260,52.644638,-6.938469,4,5,house,,524257.5494969791,49257.5494969791,0.10370010420416653
275000.0,171,53.32785,-8.195599,4,2,house,Ballinasloe,342538.9354091318,67538.93540913181,0.24559612876047932
190000.0,111,52.996678,-7.478502,3,2,house,,224769.1395393879,34769.13953938789,0.18299547125993626
125000.0,76,52.6491757,-8.6279613,3,1,house,Limerick,167512.0270676167,42512.0270676167,0.3400962165409336
399000.0,205,53.308196,-6.920744,5,3,house,,484440.3836195016,85440.3836195016,0.21413629979824964
400000.0,95,53.674455,-6.774076,3,1,,Trim,246559.96047141965,-153440.03952858035,-0.3836000988214509
380000.0,137,53.344403,-7.340307,4,3,,,304232.1837912628,-75767.8162087372,-0.19938899002299265
825000.0,419,52.207898,-7.101634,6,4,house,Waterford,757499.7906810346,-67500.20931896544,-0.08181843553813993
650000.0,178,51.632988,-9.621869,4,2,house,,434260.01125122164,-215739.98874877836,-0.33190767499812057
320000.0,92,51.825621,-8.38486,3,2,house,Carrigaline,276704.5619330475,-43295.43806695251,-0.1352982439592266
145000.0,167,54.10397,-7.4394,3,1,house,Belturbet,228124.2367868527,83124.2367868527,0.5732705985300187
1295000.0,262,53.272876,-6.171426,5,3,house,Dublin 18,1445475.1915327949,150475.19153279485,0.11619705909868329
260000.0,58,53.450742,-6.200075,2,1,apartment,Swords,250534.55039367394,-9465.44960632606,-0.03640557540894638
325000.0,124,51.871321,-8.445011,4,2,house,Cork city southside,362212.65956127126,37212.659561271255,0.1145004909577577
130000.0,62,52.863552,-8.20297,2,1,house,Nenagh,137620.27026208182,7620.270262081816,0.05861746355447551
175000.0,76,51.87303,-8.344637,3,1,house,Cork city southside,250488.77004580398,75488.77004580398,0.431364400261737
325000.0,50,53.371541,-6.252268,2,1,house,Dublin 9,304313.5353958631,-20686.464604136883,-0.06365066032042117
450000.0,294,52.625472,-6.580476,5,3,house,Enniscorthy,569324.6031885378,119324.60318853776,0.26516578486341724
310000.0,120,51.739037,-8.738961,3,2,house,Bandon,285642.9431001741,-24357.056899825926,-0.07857115128976105
175000.0,50,54.797452,-8.056484,3,1,house,,96503.89455215198,-78496.10544784802,-0.448549173987703
215000.0,70,51.861624,-8.252959,2,1,house,Cobh,228528.62855646425,13528.628556464246,0.06292385375099649
250000.0,63,53.354162,-6.231008,3,1,house,Dublin 1,354014.2306198896,104014.23061988963,0.4160569224795585
320000.0,156,52.686119,-7.788341,5,3,house,Thurles,320665.1975290546,665.1975290545961,0.002078742278295613
199950.0,100,53.9766217,-7.647059,3,1,house,Cavan,152792.21834938807,-47157.78165061193,-0.2358478702206148
179000.0,100,54.286097,-8.004323,3,1,house,,146967.97797454434,-32032.022025455663,-0.1789498437176294
395000.0,130,53.340972,-6.310976,4,3,,Dublin 8,574040.8449002141,179040.8449002141,0.45326796177269396
390000.0,187,52.487762,-6.477977,4,3,house,Enniscorthy,393784.5041820357,3784.5041820356855,0.009703856877014578
1150000.0,358,53.289374,-6.135688,5,7,house,Dun Laoghaire,1846768.001139464,696768.0011394641,0.6058852183821427
1650000.0,160,53.329628,-6.246958,4,4,house,Dublin 4,1164761.3625110816,-485238.6374889184,-0.2940840227205566
215000.0,60,51.891185,-8.467884,2,2,house,Cork city southside,237540.42694762303,22540.426947623026,0.10483919510522338
299000.0,90,52.675839,-6.288948,3,3,house,Gorey,249363.06835362996,-49636.93164637004,-0.166009804837358
1400000.0,151,53.332779,-6.221655,3,2,house,Dublin 4,1081827.5476574856,-318172.4523425144,-0.2272660373875103
795000.0,105,53.324593,-6.254356,3,2,house,Dublin 6,701681.1146456742,-93318.88535432576,-0.11738224572871164
450000.0,113,53.359207,-6.43387,4,1,house,Lucan,372860.6656917687,-77139.33430823131,-0.17142074290718068
120000.0,280,52.263691,-7.120571,2,1,apartment,Waterford,336788.291995171,216788.291995171,1.8065690999597583
790000.0,176,51.878776,-8.618018,4,3,house,Ballincollig,481654.9525467206,-308345.0474532794,-0.3903101866497207
230000.0,118,54.117994,-9.149025,3,2,house,Ballina,200401.22183988942,-29598.77816011058,-0.12869033982656775
460000.0,225,54.59385,-8.125741,5,3,house,,321941.56933739386,-138058.43066260614,-0.30012702317957857
319950.0,105,53.355206,-6.409109,3,3,house,Dublin 20,389425.4717320763,69475.47173207632,0.21714477803430635
325000.0,51,53.35007,-6.269708,2,1,apartment,Dublin 7,303942.1683189024,-21057.831681097625,-0.06479332824953116
299000.0,98,53.297128,-6.492578,3,3,house,Dublin 22,336843.2047844083,37843.20478440833,0.12656590228899106
199950.0,121,53.722949,-9.003153,4,2,house,Knock,195557.6114536419,-4392.3885463580955,-0.02196743459043809
695000.0,135,53.298379,-6.249164,3,2,house,Dublin 14,757353.2811159787,62353.28111597872,0.08971695124601255
175000.0,54,53.317469,-7.556318,2,1,house,,170712.4647276502,-4287.535272349807,-0.02450020155628461
295000.0,71,52.804984,-6.141846,2,2,house,Arklow,203846.9731443285,-91153.02685567149,-0.30899331137515756
499000.0,195,52.720134,-7.478593,4,3,house,,376370.726312989,-122629.27368701098,-0.24575004746895987
595000.0,96,53.266451,-6.183875,3,1,house,Dublin 18,527459.8139514541,-67540.18604854587,-0.11351291772864854
245000.0,118,52.663464,-7.795671,4,1,house,Thurles,237028.348759341,-7971.6512406590045,-0.03253735200268981
275000.0,122,52.665586,-7.81462,4,3,house,Thurles,262294.8673056357,-12705.132694364293,-0.04620048252496106
895000.0,325,51.895474,-8.507787,6,4,house,Cork city southside,962791.8937792156,67791.89377921564,0.07574513271420741
275000.0,97,53.394249,-6.208183,3,1,house,Dublin 5,375618.6216040511,100618.62160405109,0.36588589674200395
400000.0,109,51.887601,-8.622937,4,2,house,Ballincollig,326591.75630444224,-73408.24369555776,-0.1835206092388944
170000.0,82,52.676943,-7.823563,2,2,house,Thurles,176361.64576531414,6361.645765314141,0.037421445678318475
259950.0,70,53.337446,-6.46595,2,2,apartment,Lucan,241457.1229978301,-18492.877002169902,-0.07114013080273092
200000.0,75,51.836207,-8.21013,3,1,house,Midleton,236959.66371119974,36959.66371119974,0.1847983185559987
300000.0,114,52.786141,-6.173013,3,3,house,Arklow,301090.1280307042,1090.128030704218,0.0036337601023473933
360000.0,78,51.706897,-9.62419,3,1,house,,228391.381709437,-131608.618290563,-0.36557949525156386
345000.0,170,51.909776,-8.979712,4,3,house,Macroom,383431.7583037911,38431.75830379111,0.11139640088055394
1200000.0,162,53.381646,-6.151972,4,4,house,Dublin 5,889038.9997686837,-310961.0002313163,-0.25913416685943025
525000.0,161,52.0525316,-9.5072108,6,3,house,Kenmare,332858.3958083069,-192141.60419169313,-0.3659840079841774
395000.0,90,53.370248,-6.304284,3,3,house,Dublin 7,416705.7334531628,21705.73345316277,0.05495122393205765
325000.0,83,53.383096,-6.19135,2,1,house,Dublin 5,383050.78884024324,58050.78884024324,0.17861781181613307
109950.0,93,54.9451487,-8.3601129,3,1,house,Bundoran,143409.35303876485,33459.35303876485,0.30431426138030787
175000.0,78,53.287391,-9.0305,1,1,apartment,Galway,208826.861852233,33826.86185223301,0.19329635344133148
170000.0,52,51.914155,-8.474797,2,1,house,Cork city northside,176694.28552346956,6694.28552346956,0.039378150138056234
395000.0,217,51.578744,-9.085728,4,3,house,Skibbereen,549978.3388788846,154978.33887888456,0.39235022500983435
750000.0,270,53.581047,-6.432256,4,4,house,Ashbourne,664412.8020809214,-85587.19791907864,-0.11411626389210484
245000.0,79,52.80956,-8.451203,2,2,apartment,Limerick,181531.26488200398,-63468.735117996024,-0.25905606170610623
395000.0,80,53.344329,-6.226719,3,1,apartment,Dublin 4,470753.1921992472,75753.19219924719,0.19178023341581568
320000.0,40,53.317952,-6.232954,2,1,house,Dublin 4,426013.3798362553,106013.37983625528,0.3312918119882977
265000.0,70,52.528751,-6.234285,3,1,house,,252273.98484016577,-12726.015159834235,-0.0480226987163556
290000.0,116,52.658201,-7.255184,3,1,house,Kilkenny,241563.33230340335,-48436.66769659665,-0.1670229920572298
595000.0,74,53.323553,-6.235853,2,2,house,Dublin 4,536908.3882066908,-58091.61179330922,-0.09763296099715835
315000.0,80,53.395845,-6.232428,3,1,house,Dublin 9,333570.5539149529,18570.553914952907,0.05895413941254891
825000.0,180,53.265211,-6.150451,5,3,house,Dublin 18,965530.8149595882,140530.81495958823,0.17034038176919786
440000.0,232,54.013382,-6.577841,4,3,house,Dundalk,414082.8689154691,-25917.131084530905,-0.05890257064666115
550000.0,84,53.277892,-6.107618,3,3,house,Dun Laoghaire,585740.8576444774,35740.85764447739,0.06498337753541344
850000.0,177,51.513255,-9.230878,4,3,house,Skibbereen,521343.19267778215,-328656.80732221785,-0.38665506743790334
395000.0,181,51.792819,-8.490401,4,2,house,Carrigaline,476031.95657657995,81031.95657657995,0.20514419386475938
1000000.0,510,52.795497,-6.174951,5,4,house,Arklow,1065534.2737661703,65534.273766170256,0.06553427376617026
395000.0,125,53.59948,-6.176188,4,3,house,Balbriggan,399472.65694142197,4472.65694142197,0.011323182130182203
1600000.0,210,53.264694,-6.17883,4,3,house,Dublin 18,1243164.521723393,-356835.4782766071,-0.22302217392287946
1950000.0,261,53.273076,-6.190329,4,3,house,Dublin 18,1482540.612789988,-467459.38721001195,-0.239722762671801
375000.0,97,53.348783,-6.46338,3,3,house,Lucan,344982.59367283096,-30017.40632716904,-0.08004641687245077
190000.0,71,52.623854,-8.647744,2,2,apartment,Limerick,161297.4753597533,-28702.524640246702,-0.15106591915919318
425000.0,90,53.38005,-6.285789,3,2,house,Dublin 11,389349.4858913834,-35650.514108616626,-0.08388356260850971
2500000.0,260,53.392005,-6.102248,5,3,house,Dublin 13,1515365.4768029554,-984634.5231970446,-0.39385380927881786
185000.0,170,53.973862,-8.282849,4,3,house,Boyle,240613.96382480103,55613.96382480103,0.3006160206746002
375000.0,121,53.003142,-6.10785,4,2,house,Wicklow,419188.73200075433,44188.73200075433,0.11783661866867821
225000.0,170,53.242157,-9.732522,6,3,house,,336035.62449683156,111035.62449683156,0.49349166443036246
150000.0,70,52.652034,-8.632378,3,1,house,Limerick,159012.5751899535,9012.575189953495,0.06008383459968997
480000.0,221,51.644102,-8.881536,5,3,house,Clonakilty,522213.6398805228,42213.639880522795,0.08794508308442249
395000.0,180,53.406079,-9.046002,4,4,house,,354989.2356250686,-40010.7643749314,-0.10129307436691494
50000.0,74,52.944772,-9.064281,2,1,house,,140354.90645788013,90354.90645788013,1.8070981291576027
459000.0,136,52.791679,-6.228267,5,2,house,,448864.4785514999,-10135.521448500105,-0.022081746075163628
225000.0,172,54.795336,-7.771171,4,4,house,Lifford,279685.72484681464,54685.72484681464,0.24304766598584285
75000.0,84,53.677616,-8.576793,3,1,house,,123536.7354679167,48536.735467916704,0.647156472905556
110000.0,95,51.749593,-8.742605,3,2,house,Bandon,246182.87095058674,136182.87095058674,1.2380260995507886
75000.0,84,53.67740140287091,-8.576008563930827,3,1,house,,123537.92731445635,48537.92731445635,0.6471723641927513
280000.0,135,52.936597,-9.398411,4,3,house,,282249.358200625,2249.3582006249926,0.008033422145089258
185000.0,61,54.121635,-6.739638,3,1,house,Castleblayney,147499.25373036182,-37500.746269638184,-0.20270673659263883
124000.0,147,53.901427,-8.580455,5,2,house,Castlerea,194297.3207660243,70297.32076602429,0.5669138771453572
395000.0,128,53.599479,-6.176191,4,3,house,Balbriggan,397264.55196846335,2264.5519684633473,0.005733042958135056
89000.0,101,53.931246,-7.406622,2,2,apartment,Cavan,159162.51233945368,70162.51233945368,0.7883428352747605
220000.0,213,53.972638,-8.750203,5,6,house,,292367.81598614994,72367.81598614994,0.3289446181188634
350000.0,84,53.389901,-6.247284,3,2,house,Dublin 9,377111.2339259251,27111.233925925102,0.077460668359786
300000.0,615,52.944685,-9.064633,4,2,house,,567450.2975551309,267450.2975551309,0.8915009918504364
190000.0,104,53.717292,-6.345775,2,2,apartment,Drogheda,235711.829056237,45711.82905623701,0.2405885739801948
190000.0,121,52.27033,-8.097377,3,1,house,,230416.2871528779,40416.28715287789,0.21271730080462048
239000.0,114,52.652433,-8.648723,3,2,,Limerick,251536.82351645097,12536.823516450968,0.05245532852071535
285000.0,165,52.944234,-8.390811,5,3,house,,331626.1831326622,46626.183132662205,0.16360064257074458
230000.0,137,53.51385,-8.849963,4,2,house,Tuam,256748.2701262298,26748.270126229792,0.11629682663578171
535000.0,418,52.185986738604015,-6.536924785318348,6,6,house,,743598.9929701067,208598.99297010666,0.3899046597572087
265000.0,121,52.79898,-6.74443,4,3,house,,268691.34668095014,3691.3466809501406,0.013929610116792984
75000.0,144,52.944792,-9.064406,5,1,house,,229956.81198289897,154956.81198289897,2.066090826438653
